index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-11 08:18:24,623.0,debit_card,payment,instant transfer,u011,u007
1,2023-09-11 08:20:08,621.72,debit_card,payment,instant transfer,u011,u007
2,2023-09-11 08:20:09,668.0,moneyfund,payment,instant transfer,u011,u007
3,2023-09-11 17:33:27,600.0,debit_card,payment,instant transfer,u006,u007
4,2023-09-11 18:21:15,2500.0,balance,payment,transfer to account,u000,u002
5,2023-09-11 21:31:44,5300.0,moneyfund,payment,instant transfer,u001,u004
6,2023-09-11 21:35:52,5300.0,moneyfund,payment,instant transfer,u004,u009
7,2023-09-11 21:36:59,5300.0,debit_card,payment,instant transfer,u009,u001
8,2023-09-11 23:17:51,1649.0,other,payment,instant transfer,u008,u005
9,2023-09-11 23:18:26,953.5,debit_card,payment,instant transfer,u003,u007
10,2023-09-11 23:30:12,998.0,debit_card,payment,instant transfer,u008,u001
11,2023-09-11 23:36:29,1000.0,debit_card,payment,instant transfer,u003,u010
12,2023-09-11 23:41:38,11557.0,moneyfund,payment,instant transfer,u002,u007
