index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-14 09:43:39,1000.0,moneyfund,payment,transfer to account,u001,u014
1,2023-09-14 11:36:22,1200.0,debit_card,payment,tangible goods trade,u001,u014
2,2023-09-14 16:02:28,600.0,debit_card,payment,credit payment,u008,u000
3,2023-09-14 16:02:28,600.0,debit_card,payment,credit payment,u008,u014
4,2023-09-14 16:02:28,721.6,balance,payment,credit payment,u008,u014
5,2023-09-14 18:24:03,10000.0,moneyfund,payment,instant transfer,u010,u002
6,2023-09-14 20:22:16,4000.0,balance,transfer to card,others,u013,u006
7,2023-09-14 20:22:45,10000.0,balance,transfer to card,others,u013,u015
8,2023-09-14 21:41:13,760.0,balance,payment,instant transfer,u003,u000
9,2023-09-14 21:54:38,5100.0,moneyfund,payment,transfer to account,u007,u011
10,2023-09-14 21:55:10,5100.0,debit_card,payment,instant transfer,u011,u004
11,2023-09-14 21:56:50,5100.0,moneyfund,payment,instant transfer,u004,u007
12,2023-09-14 21:57:54,999.0,other,payment,tangible goods trade,u005,u012
13,2023-09-14 22:10:03,1098.0,alicredit,payment,instant transfer,u007,u009
14,2023-09-14 22:40:46,500.0,debit_card,payment,tangible goods trade,u005,u001
15,2023-09-14 23:29:33,5000.0,balance,transfer to card,withdrawal,u006,u002
