index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-13 09:17:52,5000.0,moneyfund,payment,transfer to account,u004,u014
1,2023-09-13 09:34:11,792.0,debit_card,payment,instant transfer,u004,u014
2,2023-09-13 11:08:26,4244.0,moneyfund,payment,transfer to account,u004,u007
3,2023-09-13 15:24:52,980.0,other,payment,instant transfer,u005,u003
4,2023-09-13 16:48:33,1300.0,balance,payment,instant transfer,u019,u003
5,2023-09-13 16:51:30,1000.0,balance,payment,O2O,u002,u017
6,2023-09-13 17:07:09,2000.0,moneyfund,transfer to card,others,u006,u005
7,2023-09-13 17:10:15,3420.0,debit_card,payment,O2O,u006,u001
8,2023-09-13 17:15:24,8100.0,moneyfund,payment,instant transfer,u003,u011
9,2023-09-13 17:55:09,2000.0,balance,transfer to card,others,u008,u010
10,2023-09-13 17:58:40,1000.0,moneyfund,transfer to card,others,u008,u000
11,2023-09-13 18:42:46,10000.0,balance,transfer to card,transfer to card,u018,u012
12,2023-09-13 20:26:02,3000.0,balance,payment,instant transfer,u013,u015
13,2023-09-13 22:21:57,11664.0,moneyfund,payment,instant transfer,u018,u020
14,2023-09-13 22:24:38,45000.0,balance,payment,transfer to account,u009,u003
15,2023-09-13 22:28:29,12000.0,balance,transfer to card,transfer to card,u015,u013
16,2023-09-13 22:29:09,500.5,balance,transfer to card,transfer to card,u015,u007
17,2023-09-13 22:30:16,5000.0,balance,transfer to card,transfer to card,u015,u013
18,2023-09-13 22:30:45,10000.0,balance,transfer to card,transfer to card,u015,u010
19,2023-09-13 22:31:59,500.5,balance,transfer to card,transfer to card,u015,u014
20,2023-09-13 22:32:25,50050.0,balance,transfer to card,transfer to card,u015,u006
21,2023-09-13 22:33:27,10000.0,balance,transfer to card,transfer to card,u015,u007
22,2023-09-13 22:34:18,8008.0,debit_card,transfer to card,transfer to card,u015,u006
23,2023-09-13 22:34:42,50000.0,moneyfund,transfer to card,transfer to card,u015,u013
24,2023-09-13 23:06:35,2502.5,balance,transfer to card,others,u000,u019
25,2023-09-13 23:06:50,2000.0,balance,transfer to card,others,u000,u008
26,2023-09-13 23:23:42,21300.0,moneyfund,payment,instant transfer,u009,u008
27,2023-09-13 23:51:00,1999.0,debit_card,payment,instant transfer,u016,u006
