index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 05:20:08,23483.0,moneyfund,payment,transfer to account,u000,u004
1,2023-09-08 09:54:36,1004.0,moneyfund,transfer to card,others,u013,u000
2,2023-09-08 13:56:43,679.0,balance,payment,tangible goods trade,u005,u003
3,2023-09-08 14:29:02,1199.0,alicredit,payment,tangible goods trade,u005,u008
4,2023-09-08 16:03:25,498.0,credit_card,payment,O2O,u002,u008
5,2023-09-08 18:03:54,1950.0,debit_card,payment,O2O,u012,u011
6,2023-09-08 18:08:25,1498.0,other,payment,instant transfer,u012,u013
7,2023-09-08 18:39:16,10000.0,balance,payment,transfer to account,u001,u006
8,2023-09-08 19:35:28,1700.0,credit_card,payment,instant transfer,u003,u004
9,2023-09-08 19:46:30,8700.0,alicredit,payment,transfer to account,u009,u002
10,2023-09-08 20:34:28,920.0,debit_card,payment,O2O,u007,u010
11,2023-09-08 22:18:04,6000.0,debit_card,transfer to card,transfer to card,u004,u006
