index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-10 14:40:15,1700.0,credit_card,payment,instant transfer,u012,u019
1,2023-09-10 15:21:23,1010.0,balance,transfer to card,others,u004,u003
2,2023-09-10 15:36:04,517.0,moneyfund,payment,tangible goods trade,u015,u007
3,2023-09-10 16:45:29,638.0,moneyfund,payment,instant transfer,u013,u015
4,2023-09-10 16:45:35,1000.0,debit_card,payment,instant transfer,u013,u007
5,2023-09-10 18:52:43,1000.0,debit_card,payment,instant transfer,u003,u019
6,2023-09-10 21:05:44,34000.0,balance,transfer to card,others,u010,u007
7,2023-09-10 21:24:02,1820.0,credit_card,payment,instant transfer,u007,u011
8,2023-09-10 22:17:13,10000.0,balance,transfer to card,others,u001,u010
9,2023-09-10 22:29:49,1300.0,debit_card,payment,instant transfer,u000,u018
10,2023-09-10 22:30:09,1300.0,debit_card,payment,instant transfer,u018,u017
11,2023-09-10 22:35:54,1300.0,debit_card,payment,transfer to account,u017,u000
12,2023-09-10 22:52:08,1000.0,moneyfund,payment,O2O,u000,u008
13,2023-09-10 23:02:04,40000.0,balance,payment,transfer to account,u002,u005
14,2023-09-10 23:05:33,50000.0,moneyfund,payment,transfer to account,u002,u013
15,2023-09-10 23:05:33,5000.0,balance,transfer to card,others,u001,u007
16,2023-09-10 23:05:53,5000.0,balance,transfer to card,others,u001,u005
17,2023-09-10 23:06:12,29000.0,balance,transfer to card,others,u001,u016
18,2023-09-10 23:06:28,5200.0,balance,transfer to card,others,u001,u020
19,2023-09-10 23:06:43,20000.0,balance,transfer to card,others,u001,u020
20,2023-09-10 23:07:02,49999.0,balance,payment,instant transfer,u002,u009
21,2023-09-10 23:09:10,50000.0,balance,payment,transfer to account,u002,u014
22,2023-09-10 23:59:39,1480.0,debit_card,payment,tangible goods trade,u006,u000
