index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 14:04:48,500.0,balance,payment,instant transfer,u004,u005
1,2023-09-04 14:07:27,500.0,debit_card,payment,instant transfer,u005,u006
2,2023-09-04 14:08:30,700.0,debit_card,payment,instant transfer,u004,u001
3,2023-09-04 14:08:43,700.0,moneyfund,payment,instant transfer,u001,u006
4,2023-09-04 14:11:14,800.0,moneyfund,payment,instant transfer,u004,u007
5,2023-09-04 14:14:45,800.0,moneyfund,payment,instant transfer,u007,u006
6,2023-09-04 18:02:57,1000.0,balance,transfer to card,others,u002,u004
7,2023-09-04 18:06:04,500.0,moneyfund,payment,transfer to account,u002,u004
8,2023-09-04 18:25:08,548.0,debit_card,payment,instant transfer,u001,u003
9,2023-09-04 22:19:16,3000.0,balance,payment,instant transfer,u006,u000
10,2023-09-04 23:12:11,2000.0,moneyfund,payment,instant transfer,u004,u008
11,2023-09-04 23:37:28,1380.0,debit_card,payment,transfer to account,u000,u006
