index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-03 10:14:35,500.5,moneyfund,transfer to card,transfer to card,u005,u008
1,2023-09-03 10:16:38,660.0,moneyfund,payment,instant transfer,u005,u014
2,2023-09-03 12:02:02,1400.0,balance,payment,tangible goods trade,u003,u011
3,2023-09-03 12:02:02,1150.0,debit_card,payment,tangible goods trade,u003,u016
4,2023-09-03 13:53:11,500.0,balance,transfer to card,others,u005,u008
5,2023-09-03 18:05:36,1000.0,debit_card,payment,instant transfer,u006,u004
6,2023-09-03 20:11:31,1000.0,moneyfund,payment,transfer to account,u015,u017
7,2023-09-03 20:14:55,2000.0,balance,payment,transfer to account,u014,u010
8,2023-09-03 20:16:07,3600.0,balance,payment,transfer to account,u005,u007
9,2023-09-03 20:16:08,3600.0,balance,transfer to card,others,u007,u001
10,2023-09-03 20:47:27,699.0,moneyfund,payment,tangible goods trade,u000,u013
11,2023-09-03 20:51:22,1348.0,moneyfund,transfer to card,others,u013,u000
12,2023-09-03 21:05:05,1000.0,other,transfer to card,others,u013,u000
13,2023-09-03 21:25:08,17000.0,balance,payment,instant transfer,u007,u008
14,2023-09-03 21:46:56,20000.0,balance,payment,transfer to account,u007,u001
15,2023-09-03 22:38:27,4620.0,debit_card,payment,transfer to account,u015,u017
16,2023-09-03 23:37:16,689.0,balance,payment,instant transfer,u008,u007
17,2023-09-03 23:59:09,5000.0,balance,payment,instant transfer,u002,u012
18,2023-09-03 23:59:09,500.0,moneyfund,payment,instant transfer,u009,u014
19,2023-09-03 23:59:55,599.0,balance,payment,instant transfer,u009,u014
