index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 06:08:29,1266.0,balance,payment,instant transfer,u007,u015
1,2023-09-12 06:51:03,980.0,debit_card,payment,transfer to account,u007,u018
2,2023-09-12 14:36:32,5345.0,moneyfund,payment,transfer to account,u002,u011
3,2023-09-12 14:37:56,10000.0,debit_card,payment,transfer to account,u002,u001
4,2023-09-12 15:15:38,680.0,other,payment,O2O,u012,u007
5,2023-09-12 15:32:06,594.0,debit_card,payment,transfer to account,u010,u007
6,2023-09-12 16:28:44,1000.0,debit_card,payment,O2O,u012,u007
7,2023-09-12 19:16:54,25000.0,moneyfund,payment,instant transfer,u016,u007
8,2023-09-12 20:09:48,655.0,balance,payment,instant transfer,u021,u007
9,2023-09-12 20:16:10,510.0,moneyfund,payment,tangible goods trade,u019,u007
10,2023-09-12 20:59:41,500.0,other,payment,instant transfer,u020,u022
11,2023-09-12 21:03:04,1000.0,balance,transfer to card,others,u013,u007
12,2023-09-12 21:56:15,500.5,balance,transfer to card,transfer to card,u004,u007
13,2023-09-12 22:11:05,700.0,debit_card,payment,transfer to account,u021,u007
14,2023-09-12 22:26:10,500.5,debit_card,transfer to card,transfer to card,u004,u007
15,2023-09-12 22:26:46,510.0,balance,transfer to card,transfer to card,u004,u007
16,2023-09-12 22:33:21,3000.0,balance,payment,transfer to account,u000,u007
17,2023-09-12 22:45:02,4200.0,credit_card,payment,instant transfer,u023,u017
18,2023-09-12 22:48:04,4200.0,moneyfund,payment,transfer to account,u017,u006
19,2023-09-12 22:51:32,4200.0,debit_card,payment,instant transfer,u006,u023
20,2023-09-12 22:58:27,10000.0,balance,transfer to card,others,u000,u007
21,2023-09-12 23:19:11,10000.0,balance,payment,instant transfer,u014,u003
22,2023-09-12 23:22:59,699.0,debit_card,payment,instant transfer,u009,u007
23,2023-09-12 23:23:58,10000.0,moneyfund,payment,instant transfer,u014,u003
24,2023-09-12 23:35:17,5700.0,moneyfund,payment,instant transfer,u014,u005
25,2023-09-12 23:46:10,1000.0,moneyfund,payment,instant transfer,u008,u007
