index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 00:50:53,500.5,balance,transfer to card,transfer to card,u021,u024
1,2023-09-08 00:51:24,1000.0,balance,transfer to card,transfer to card,u021,u006
2,2023-09-08 00:52:28,1000.0,balance,transfer to card,transfer to card,u021,u027
3,2023-09-08 00:53:16,1000.0,balance,transfer to card,transfer to card,u021,u024
4,2023-09-08 00:54:10,700.0,balance,transfer to card,transfer to card,u021,u006
5,2023-09-08 00:54:41,800.0,balance,transfer to card,transfer to card,u021,u027
6,2023-09-08 00:55:06,997.0,balance,transfer to card,transfer to card,u021,u011
7,2023-09-08 01:16:38,500.5,moneyfund,transfer to card,transfer to card,u021,u027
8,2023-09-08 02:40:23,1500.0,moneyfund,payment,transfer to account,u000,u013
9,2023-09-08 02:41:33,1142.0,debit_card,payment,transfer to account,u000,u004
10,2023-09-08 02:45:38,1000.0,debit_card,payment,instant transfer,u000,u008
11,2023-09-08 09:27:54,561.0,moneyfund,payment,transfer to account,u018,u014
12,2023-09-08 10:55:03,830.0,balance,payment,transfer to account,u015,u010
13,2023-09-08 11:45:27,700.0,balance,payment,transfer to account,u015,u017
14,2023-09-08 12:02:29,1000.0,moneyfund,payment,instant transfer,u025,u023
15,2023-09-08 12:08:43,5000.0,moneyfund,payment,O2O,u025,u017
16,2023-09-08 12:30:16,1320.0,moneyfund,payment,O2O,u025,u022
17,2023-09-08 14:42:34,1360.0,balance,transfer to card,others,u015,u017
18,2023-09-08 15:50:54,1194.0,balance,payment,tangible goods trade,u014,u018
19,2023-09-08 16:34:23,920.0,moneyfund,payment,instant transfer,u009,u020
20,2023-09-08 17:42:05,598.0,credit_card,payment,instant transfer,u001,u019
21,2023-09-08 17:42:45,700.0,debit_card,payment,instant transfer,u001,u019
22,2023-09-08 17:54:22,504.0,debit_card,payment,O2O,u010,u004
23,2023-09-08 18:13:32,510.0,credit_card,payment,O2O,u010,u015
24,2023-09-08 19:01:16,528.0,moneyfund,payment,tangible goods trade,u001,u007
25,2023-09-08 19:43:27,500.0,moneyfund,payment,transfer to account,u002,u018
26,2023-09-08 19:49:21,3700.0,balance,payment,transfer to account,u002,u016
27,2023-09-08 20:22:16,1700.0,credit_card,payment,instant transfer,u017,u015
28,2023-09-08 20:23:28,524.0,balance,payment,instant transfer,u026,u017
29,2023-09-08 21:28:32,10000.0,moneyfund,payment,transfer to account,u005,u009
30,2023-09-08 21:40:56,13688.0,balance,transfer to card,others,u002,u000
31,2023-09-08 22:33:10,3058.0,balance,payment,transfer to account,u013,u027
32,2023-09-08 23:05:36,500.0,moneyfund,payment,transfer to account,u020,u006
33,2023-09-08 23:20:38,3000.0,moneyfund,payment,transfer to account,u024,u013
34,2023-09-08 23:25:10,599.97,balance,payment,transfer to account,u012,u026
35,2023-09-08 23:37:31,3210.0,debit_card,payment,transfer to account,u024,u021
36,2023-09-08 23:46:56,3000.0,balance,payment,transfer to account,u013,u027
37,2023-09-08 23:56:55,8100.0,balance,payment,O2O,u020,u003
38,2023-09-08 23:57:44,8100.0,,payment,tangible goods trade,u003,u020
