index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-15 00:18:25,971.5,moneyfund,transfer to card,others,u005,u010
1,2023-09-15 07:54:05,1000.0,debit_card,payment,instant transfer,u005,u010
2,2023-09-15 12:48:30,3393.0,debit_card,payment,transfer to account,u010,u005
3,2023-09-15 13:50:02,2000.0,balance,payment,instant transfer,u010,u005
4,2023-09-15 16:05:17,35000.0,moneyfund,payment,instant transfer,u003,u007
5,2023-09-15 16:10:19,565.0,moneyfund,payment,instant transfer,u014,u007
6,2023-09-15 16:15:43,3200.0,balance,payment,instant transfer,u000,u001
7,2023-09-15 16:18:36,3200.0,debit_card,payment,instant transfer,u001,u004
8,2023-09-15 16:20:14,3200.0,balance,payment,transfer to account,u004,u000
9,2023-09-15 17:06:21,4000.0,balance,payment,instant transfer,u009,u005
10,2023-09-15 18:13:41,7000.0,moneyfund,payment,transfer to account,u013,u000
11,2023-09-15 18:30:27,10010.0,balance,transfer to card,others,u000,u011
12,2023-09-15 18:32:57,801.0,moneyfund,payment,transfer to account,u006,u008
13,2023-09-15 18:48:15,1000.0,moneyfund,transfer to card,transfer to card,u002,u006
14,2023-09-15 18:48:51,1300.0,balance,transfer to card,transfer to card,u002,u007
15,2023-09-15 18:49:26,1000.0,balance,transfer to card,transfer to card,u002,u012
16,2023-09-15 19:01:14,10010.0,moneyfund,transfer to card,transfer to card,u012,u006
17,2023-09-15 19:08:04,500.0,moneyfund,payment,instant transfer,u002,u008
