index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 00:36:04,9000.0,other,payment,transfer to account,u016,u021
1,2023-09-02 00:40:19,9000.0,debit_card,payment,tangible goods trade,u021,u017
2,2023-09-02 00:42:13,9000.0,debit_card,payment,instant transfer,u017,u016
3,2023-09-02 02:13:05,648.0,debit_card,payment,instant transfer,u007,u003
4,2023-09-02 10:12:04,1980.0,credit_card,payment,O2O,u011,u023
5,2023-09-02 10:42:30,2340.0,moneyfund,payment,O2O,u011,u014
6,2023-09-02 12:29:17,1000.0,other,transfer to card,others,u015,u011
7,2023-09-02 13:06:10,2520.0,moneyfund,payment,transfer to account,u015,u011
8,2023-09-02 14:22:13,5600.0,debit_card,payment,instant transfer,u016,u010
9,2023-09-02 14:24:28,5600.0,moneyfund,payment,tangible goods trade,u010,u004
10,2023-09-02 14:26:24,5600.0,alicredit,payment,transfer to account,u004,u016
11,2023-09-02 16:19:47,1985.0,other,payment,instant transfer,u006,u001
12,2023-09-02 16:35:32,2000.0,debit_card,payment,instant transfer,u006,u005
13,2023-09-02 20:04:17,662.0,debit_card,payment,instant transfer,u005,u007
14,2023-09-02 20:05:08,2000.0,balance,payment,instant transfer,u005,u014
15,2023-09-02 20:18:47,562.0,balance,payment,instant transfer,u018,u023
16,2023-09-02 20:50:19,2000.0,balance,transfer to card,others,u000,u016
17,2023-09-02 20:52:13,4004.0,balance,transfer to card,others,u005,u003
18,2023-09-02 21:34:02,3000.0,moneyfund,payment,transfer to account,u013,u020
19,2023-09-02 21:35:45,2000.0,debit_card,payment,transfer to account,u013,u020
20,2023-09-02 21:48:44,3000.0,balance,payment,transfer to account,u013,u008
21,2023-09-02 22:07:21,498.0,credit_card,payment,instant transfer,u013,u009
22,2023-09-02 22:20:10,570.0,balance,transfer to card,others,u016,u000
23,2023-09-02 22:35:06,1700.0,debit_card,payment,transfer to account,u002,u015
24,2023-09-02 22:46:57,1150.0,credit_card,payment,instant transfer,u016,u012
25,2023-09-02 23:23:45,880.0,moneyfund,payment,instant transfer,u016,u022
26,2023-09-02 23:27:57,5090.0,moneyfund,transfer to card,others,u019,u002
27,2023-09-02 23:46:57,1601.6,balance,transfer to card,others,u005,u006
28,2023-09-02 23:52:41,1000.0,moneyfund,payment,transfer to account,u020,u013
