index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-05 17:58:30,3900.0,balance,transfer to card,others,u011,u005
1,2023-09-05 19:40:57,1700.0,moneyfund,payment,instant transfer,u012,u009
2,2023-09-05 20:22:12,1999.0,balance,transfer to card,others,u004,u010
3,2023-09-05 21:01:59,4800.0,moneyfund,payment,credit payment,u006,u007
4,2023-09-05 21:08:03,4800.0,debit_card,payment,tangible goods trade,u007,u003
5,2023-09-05 21:08:51,4800.0,moneyfund,payment,transfer to account,u003,u006
6,2023-09-05 22:13:48,3500.0,moneyfund,payment,transfer to account,u006,u002
7,2023-09-05 22:38:03,999.0,debit_card,payment,transfer to account,u004,u010
8,2023-09-05 22:41:22,809.0,balance,payment,instant transfer,u000,u001
9,2023-09-05 23:58:32,524.0,debit_card,payment,instant transfer,u008,u001
10,2023-09-05 23:59:51,5000.0,balance,transfer to card,others,u005,u010
