index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 08:52:39,50000.0,other,transfer to card,others,u009,u008
1,2023-09-04 08:52:39,900.0,other,transfer to card,others,u009,u010
2,2023-09-04 08:52:39,10000.0,balance,transfer to card,others,u009,u008
3,2023-09-04 08:54:34,35000.0,balance,transfer to card,others,u009,u008
4,2023-09-04 08:55:40,50000.0,balance,transfer to card,others,u009,u007
5,2023-09-04 08:58:39,20000.0,balance,transfer to card,others,u009,u015
6,2023-09-04 08:59:39,3000.0,balance,transfer to card,others,u009,u017
7,2023-09-04 14:51:54,500.5,moneyfund,transfer to card,transfer to card,u012,u009
8,2023-09-04 14:53:26,5005.0,balance,transfer to card,transfer to card,u012,u002
9,2023-09-04 15:36:50,1900.0,balance,transfer to card,transfer to card,u012,u015
10,2023-09-04 16:22:31,1000.0,balance,transfer to card,others,u007,u008
11,2023-09-04 17:01:09,500.0,debit_card,payment,instant transfer,u010,u009
12,2023-09-04 18:25:13,503.0,moneyfund,payment,credit payment,u002,u012
13,2023-09-04 18:25:14,500.0,moneyfund,payment,credit payment,u002,u016
14,2023-09-04 18:52:52,578.0,debit_card,payment,O2O,u015,u010
15,2023-09-04 19:39:56,599.0,moneyfund,payment,tangible goods trade,u008,u007
16,2023-09-04 20:09:03,10000.0,moneyfund,payment,transfer to account,u011,u003
17,2023-09-04 20:23:14,1800.0,debit_card,payment,transfer to account,u013,u000
18,2023-09-04 21:00:39,499.88,moneyfund,payment,instant transfer,u001,u012
19,2023-09-04 22:04:08,1200.0,moneyfund,payment,transfer to account,u017,u009
20,2023-09-04 22:05:53,1199.96,debit_card,payment,instant transfer,u017,u004
21,2023-09-04 22:14:34,999.99,debit_card,payment,instant transfer,u017,u010
22,2023-09-04 23:32:48,7100.0,credit_card,payment,instant transfer,u013,u014
23,2023-09-04 23:33:00,7100.0,moneyfund,payment,transfer to account,u014,u005
24,2023-09-04 23:39:44,7100.0,balance,payment,instant transfer,u005,u013
25,2023-09-04 23:42:49,729.0,other,payment,instant transfer,u017,u004
26,2023-09-04 23:43:20,1200.0,debit_card,payment,instant transfer,u017,u006
