index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-15 16:04:07,2000.0,moneyfund,payment,instant transfer,u009,u006
1,2023-09-15 16:23:17,500.0,debit_card,payment,instant transfer,u003,u006
2,2023-09-15 16:26:09,598.0,debit_card,payment,instant transfer,u003,u006
3,2023-09-15 17:01:17,702.0,moneyfund,payment,instant transfer,u018,u019
4,2023-09-15 20:56:05,7500.0,moneyfund,payment,instant transfer,u006,u008
5,2023-09-15 20:58:08,7500.0,moneyfund,payment,instant transfer,u008,u011
6,2023-09-15 21:02:18,7500.0,balance,payment,instant transfer,u011,u006
7,2023-09-15 21:48:46,1600.0,debit_card,payment,O2O,u006,u002
8,2023-09-15 21:49:23,1600.0,moneyfund,payment,instant transfer,u002,u021
9,2023-09-15 21:53:11,1600.0,balance,payment,instant transfer,u021,u006
10,2023-09-15 22:03:22,1000.0,debit_card,payment,transfer to account,u005,u020
11,2023-09-15 22:22:12,50000.0,moneyfund,payment,transfer to account,u017,u020
12,2023-09-15 22:24:06,3000.0,balance,payment,transfer to account,u017,u020
13,2023-09-15 22:25:47,5000.0,debit_card,payment,transfer to account,u017,u012
14,2023-09-15 22:26:36,3000.0,moneyfund,payment,transfer to account,u004,u016
15,2023-09-15 22:36:52,3000.0,balance,transfer to card,transfer to card,u004,u014
16,2023-09-15 23:04:54,1200.0,balance,payment,instant transfer,u007,u010
17,2023-09-15 23:33:32,3250.0,moneyfund,payment,instant transfer,u004,u016
18,2023-09-15 23:48:28,3600.0,moneyfund,payment,O2O,u006,u022
19,2023-09-15 23:49:58,3600.0,moneyfund,payment,transfer to account,u022,u000
20,2023-09-15 23:50:24,1235.0,debit_card,payment,tangible goods trade,u015,u006
21,2023-09-15 23:51:00,1500.0,balance,payment,instant transfer,u014,u004
22,2023-09-15 23:52:28,3600.0,balance,payment,transfer to account,u000,u006
23,2023-09-15 23:57:43,20000.0,moneyfund,payment,transfer to account,u001,u013
