index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 09:40:25,1000.0,balance,transfer to card,others,u008,u006
1,2023-09-02 12:59:07,1000.0,balance,payment,instant transfer,u002,u007
2,2023-09-02 15:10:05,3500.0,balance,payment,transfer to account,u002,u008
3,2023-09-02 15:57:52,1000.0,balance,payment,transfer to account,u009,u008
4,2023-09-02 17:00:28,2602.6,balance,transfer to card,others,u007,u005
5,2023-09-02 17:54:09,999.99,moneyfund,payment,instant transfer,u009,u008
6,2023-09-02 18:19:29,7400.0,alicredit,payment,transfer to account,u009,u008
7,2023-09-02 18:19:55,7400.0,moneyfund,payment,O2O,u008,u003
8,2023-09-02 19:00:26,980.0,alicredit,payment,instant transfer,u000,u010
9,2023-09-02 20:54:04,10010.0,moneyfund,transfer to card,transfer to card,u004,u003
10,2023-09-02 20:54:40,30000.0,moneyfund,transfer to card,transfer to card,u004,u003
11,2023-09-02 20:55:35,10000.0,moneyfund,transfer to card,transfer to card,u004,u003
12,2023-09-02 20:56:52,15000.0,moneyfund,transfer to card,transfer to card,u004,u003
13,2023-09-02 21:58:20,10000.0,moneyfund,payment,instant transfer,u004,u005
14,2023-09-02 22:20:48,12960.0,moneyfund,payment,transfer to account,u004,u001
