index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-13 10:06:18,499.96,debit_card,payment,instant transfer,u009,u006
1,2023-09-13 14:49:08,5000.0,moneyfund,payment,transfer to account,u010,u008
2,2023-09-13 15:19:13,5000.0,moneyfund,payment,transfer to account,u010,u014
3,2023-09-13 16:08:58,10000.0,moneyfund,payment,transfer to account,u010,u017
4,2023-09-13 16:34:58,5000.0,balance,payment,transfer to account,u003,u016
5,2023-09-13 16:58:15,7800.0,moneyfund,payment,instant transfer,u004,u015
6,2023-09-13 16:58:41,7800.0,debit_card,payment,transfer to account,u015,u001
7,2023-09-13 17:03:06,7800.0,debit_card,payment,instant transfer,u001,u004
8,2023-09-13 20:50:36,660.0,moneyfund,transfer to card,others,u011,u004
9,2023-09-13 21:11:18,800.0,debit_card,payment,instant transfer,u000,u004
10,2023-09-13 21:12:17,3760.0,moneyfund,payment,transfer to account,u018,u006
11,2023-09-13 21:18:01,3000.0,moneyfund,payment,transfer to account,u013,u009
12,2023-09-13 21:23:06,1000.0,balance,transfer to card,others,u000,u005
13,2023-09-13 21:44:02,555.0,moneyfund,payment,instant transfer,u013,u009
14,2023-09-13 22:13:00,9000.0,moneyfund,payment,instant transfer,u013,u007
15,2023-09-13 22:26:05,9995.95,balance,transfer to card,others,u010,u017
16,2023-09-13 22:26:08,499.0,debit_card,payment,instant transfer,u002,u003
17,2023-09-13 22:57:52,5000.0,other,payment,instant transfer,u013,u007
18,2023-09-13 23:25:34,500.0,debit_card,payment,instant transfer,u012,u011
19,2023-09-13 23:36:48,50000.0,balance,payment,transfer to account,u016,u003
20,2023-09-13 23:40:06,50000.0,balance,payment,transfer to account,u016,u003
