index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-11 13:06:05,2000.0,debit_card,payment,instant transfer,u009,u011
1,2023-09-11 14:10:06,718.97,balance,payment,instant transfer,u002,u003
2,2023-09-11 14:48:35,1900.0,debit_card,payment,instant transfer,u012,u017
3,2023-09-11 16:01:27,600.0,alicredit,payment,instant transfer,u011,u009
4,2023-09-11 16:21:58,1028.0,balance,payment,instant transfer,u005,u003
5,2023-09-11 16:22:13,1000.0,debit_card,payment,instant transfer,u005,u009
6,2023-09-11 20:29:07,5000.0,other,transfer to card,others,u000,u017
7,2023-09-11 20:47:26,1000.0,moneyfund,payment,transfer to account,u006,u011
8,2023-09-11 20:50:04,7000.0,moneyfund,payment,transfer to account,u012,u008
9,2023-09-11 20:51:51,7000.0,alicredit,payment,instant transfer,u008,u013
10,2023-09-11 20:55:29,7000.0,balance,payment,transfer to account,u013,u012
11,2023-09-11 21:12:13,16300.0,balance,payment,transfer to account,u014,u010
12,2023-09-11 21:22:12,5000.0,balance,payment,instant transfer,u000,u017
13,2023-09-11 21:30:08,1000.0,debit_card,payment,transfer to account,u003,u009
14,2023-09-11 21:42:41,1000.0,balance,transfer to card,others,u003,u002
15,2023-09-11 22:30:31,5000.0,balance,transfer to card,others,u001,u003
16,2023-09-11 22:30:56,580.0,credit_card,payment,instant transfer,u004,u014
17,2023-09-11 22:33:49,3660.0,balance,payment,transfer to account,u001,u003
18,2023-09-11 22:48:06,10000.0,moneyfund,transfer to card,transfer to card,u016,u010
19,2023-09-11 22:49:37,5005.0,moneyfund,transfer to card,transfer to card,u016,u007
20,2023-09-11 22:50:34,8000.0,balance,transfer to card,others,u016,u007
21,2023-09-11 23:22:51,603.93,credit_card,payment,instant transfer,u015,u006
