index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 02:07:45,500.5,debit_card,transfer to card,transfer to card,u002,u019
1,2023-09-02 13:28:50,500.0,balance,payment,transfer to account,u006,u004
2,2023-09-02 15:36:30,555.0,balance,payment,tangible goods trade,u023,u006
3,2023-09-02 15:41:38,600.0,credit_card,payment,tangible goods trade,u023,u011
4,2023-09-02 16:12:48,3003.0,balance,transfer to card,transfer to card,u014,u024
5,2023-09-02 16:13:14,3000.0,balance,transfer to card,transfer to card,u014,u012
6,2023-09-02 16:13:46,1000.0,debit_card,payment,instant transfer,u000,u008
7,2023-09-02 16:13:47,3400.0,moneyfund,transfer to card,transfer to card,u014,u024
8,2023-09-02 16:15:13,1500.0,debit_card,payment,instant transfer,u000,u008
9,2023-09-02 16:20:32,6000.0,debit_card,payment,transfer to account,u014,u012
10,2023-09-02 16:21:31,4000.0,moneyfund,payment,transfer to account,u014,u024
11,2023-09-02 17:18:51,5800.0,moneyfund,payment,tangible goods trade,u014,u021
12,2023-09-02 17:25:16,5800.0,debit_card,payment,tangible goods trade,u021,u022
13,2023-09-02 17:26:30,5800.0,moneyfund,payment,O2O,u022,u014
14,2023-09-02 18:04:19,1000.0,debit_card,payment,instant transfer,u000,u011
15,2023-09-02 18:12:38,50000.0,moneyfund,payment,transfer to account,u013,u010
16,2023-09-02 18:50:46,999.95,debit_card,payment,instant transfer,u015,u000
17,2023-09-02 18:52:45,700.0,balance,payment,tangible goods trade,u023,u018
18,2023-09-02 19:00:40,1500.0,balance,payment,instant transfer,u009,u007
19,2023-09-02 19:08:58,7237.0,debit_card,payment,instant transfer,u015,u023
20,2023-09-02 19:10:12,1360.0,moneyfund,payment,instant transfer,u015,u018
21,2023-09-02 19:17:55,1700.0,balance,payment,instant transfer,u015,u000
22,2023-09-02 20:16:38,2998.0,debit_card,payment,instant transfer,u004,u020
23,2023-09-02 21:30:21,867.0,balance,payment,transfer to account,u001,u016
24,2023-09-02 21:31:03,1000.0,balance,payment,tangible goods trade,u017,u016
25,2023-09-02 22:09:13,887.0,moneyfund,payment,instant transfer,u005,u003
26,2023-09-02 22:43:12,1000.0,moneyfund,payment,transfer to account,u011,u008
27,2023-09-02 22:49:43,1000.0,moneyfund,transfer to card,others,u018,u007
28,2023-09-02 23:40:19,2000.0,moneyfund,payment,instant transfer,u010,u007
29,2023-09-02 23:52:15,960.0,moneyfund,payment,instant transfer,u012,u014
