index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 16:16:32,4500.0,moneyfund,payment,instant transfer,u006,u004
1,2023-09-08 16:21:02,4500.0,moneyfund,payment,transfer to account,u004,u005
2,2023-09-08 16:21:34,3000.0,balance,transfer to card,others,u000,u010
3,2023-09-08 16:23:57,4500.0,moneyfund,payment,instant transfer,u005,u006
4,2023-09-08 17:14:20,1010.0,balance,payment,transfer to account,u013,u009
5,2023-09-08 17:33:02,690.0,balance,payment,transfer to account,u000,u010
6,2023-09-08 18:43:19,2000.0,debit_card,payment,instant transfer,u013,u019
7,2023-09-08 18:52:36,3503.5,moneyfund,transfer to card,transfer to card,u003,u019
8,2023-09-08 18:53:27,3203.2,moneyfund,transfer to card,transfer to card,u003,u016
9,2023-09-08 18:54:03,2602.6,moneyfund,transfer to card,transfer to card,u003,u012
10,2023-09-08 19:01:42,4200.0,alicredit,payment,instant transfer,u011,u017
11,2023-09-08 19:21:17,1280.0,moneyfund,payment,instant transfer,u007,u018
12,2023-09-08 19:38:45,500.0,balance,payment,O2O,u006,u002
13,2023-09-08 20:02:11,2000.0,moneyfund,payment,transfer to account,u003,u008
14,2023-09-08 20:10:43,5638.0,debit_card,payment,transfer to account,u003,u017
15,2023-09-08 20:52:13,4200.0,moneyfund,payment,transfer to account,u014,u020
16,2023-09-08 21:18:21,500.0,moneyfund,payment,instant transfer,u006,u000
17,2023-09-08 22:04:14,1995.0,balance,payment,O2O,u019,u001
18,2023-09-08 22:25:36,521.05,debit_card,payment,instant transfer,u009,u014
19,2023-09-08 22:31:00,593.0,debit_card,payment,instant transfer,u015,u008
20,2023-09-08 23:40:53,500.0,debit_card,payment,transfer to account,u001,u013
21,2023-09-08 23:42:19,1280.0,debit_card,payment,transfer to account,u001,u008
22,2023-09-08 23:58:49,800.0,balance,payment,instant transfer,u001,u013
