index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-10 16:00:47,2000.0,debit_card,payment,O2O,u014,u010
1,2023-09-10 16:12:41,1350.0,balance,payment,O2O,u014,u013
2,2023-09-10 17:31:50,998.0,moneyfund,payment,instant transfer,u011,u010
3,2023-09-10 18:06:01,798.0,moneyfund,payment,instant transfer,u009,u010
4,2023-09-10 19:54:00,5000.0,balance,payment,transfer to account,u015,u005
5,2023-09-10 20:20:21,5000.0,balance,payment,transfer to account,u006,u001
6,2023-09-10 20:56:16,10000.0,balance,payment,instant transfer,u016,u015
7,2023-09-10 21:09:06,5000.0,balance,payment,transfer to account,u006,u012
8,2023-09-10 21:10:59,798.0,debit_card,payment,transfer to account,u006,u001
9,2023-09-10 21:19:47,500.0,moneyfund,payment,transfer to account,u006,u017
10,2023-09-10 22:34:18,3200.0,debit_card,payment,instant transfer,u002,u018
11,2023-09-10 22:38:04,3200.0,debit_card,payment,transfer to account,u018,u007
12,2023-09-10 22:40:46,3200.0,credit_card,payment,instant transfer,u007,u002
13,2023-09-10 22:41:45,5000.0,moneyfund,payment,instant transfer,u000,u015
14,2023-09-10 22:42:40,10000.0,moneyfund,payment,instant transfer,u003,u008
15,2023-09-10 23:11:49,50000.0,balance,transfer to card,others,u004,u017
16,2023-09-10 23:12:15,50000.0,debit_card,payment,instant transfer,u004,u005
