index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 02:02:37,499.99,moneyfund,payment,instant transfer,u017,u011
1,2023-09-08 02:14:03,499.95,balance,payment,instant transfer,u017,u019
2,2023-09-08 02:35:40,500.0,moneyfund,transfer to card,others,u017,u011
3,2023-09-08 07:05:55,678.0,debit_card,payment,instant transfer,u000,u009
4,2023-09-08 13:05:45,500.0,balance,transfer to card,others,u017,u005
5,2023-09-08 16:47:44,800.8,moneyfund,transfer to card,transfer to card,u008,u012
6,2023-09-08 16:49:44,1534.0,balance,payment,O2O,u008,u005
7,2023-09-08 17:23:07,613.0,moneyfund,payment,O2O,u008,u012
8,2023-09-08 19:44:53,500.0,moneyfund,payment,instant transfer,u006,u004
9,2023-09-08 20:00:04,2130.0,moneyfund,payment,O2O,u011,u001
10,2023-09-08 20:00:24,1992.7,alicredit,payment,O2O,u011,u017
11,2023-09-08 20:04:00,1800.0,alicredit,payment,O2O,u011,u013
12,2023-09-08 20:07:27,1000.0,credit_card,payment,instant transfer,u006,u022
13,2023-09-08 20:12:14,24000.0,balance,payment,instant transfer,u023,u015
14,2023-09-08 20:50:50,1924.0,balance,payment,transfer to account,u003,u021
15,2023-09-08 20:54:10,1000.0,balance,transfer to card,others,u005,u016
16,2023-09-08 21:28:41,2000.0,debit_card,payment,transfer to account,u019,u010
17,2023-09-08 22:10:16,3260.0,debit_card,payment,instant transfer,u018,u002
18,2023-09-08 22:12:50,5000.0,balance,payment,instant transfer,u021,u020
19,2023-09-08 22:26:24,1088.0,debit_card,payment,instant transfer,u013,u010
20,2023-09-08 22:26:44,1000.0,debit_card,payment,instant transfer,u013,u010
21,2023-09-08 22:49:23,1000.0,moneyfund,payment,instant transfer,u013,u011
22,2023-09-08 22:49:41,1000.0,moneyfund,payment,instant transfer,u013,u010
23,2023-09-08 22:53:06,1244.0,debit_card,payment,tangible goods trade,u007,u018
24,2023-09-08 22:59:05,742.0,alicredit,payment,instant transfer,u010,u001
25,2023-09-08 23:08:50,2600.0,debit_card,payment,transfer to account,u018,u014
26,2023-09-08 23:11:47,684.0,credit_card,payment,instant transfer,u010,u001
27,2023-09-08 23:41:16,10000.0,balance,transfer to card,others,u020,u001
