index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-07 17:08:51,499.98,debit_card,payment,instant transfer,u005,u010
1,2023-09-07 17:11:06,499.91,debit_card,payment,instant transfer,u005,u012
2,2023-09-07 17:34:56,20000.0,balance,transfer to card,transfer to card,u000,u008
3,2023-09-07 17:34:57,20000.0,moneyfund,transfer to card,transfer to card,u000,u008
4,2023-09-07 17:37:22,10000.0,balance,payment,transfer to account,u000,u009
5,2023-09-07 19:01:07,709.0,moneyfund,payment,instant transfer,u001,u012
6,2023-09-07 19:23:46,1000.0,balance,transfer to card,others,u007,u011
7,2023-09-07 19:25:01,5000.0,balance,transfer to card,others,u007,u011
8,2023-09-07 19:26:10,500.0,balance,transfer to card,others,u007,u011
9,2023-09-07 21:58:08,1239.0,balance,payment,O2O,u002,u003
10,2023-09-07 22:10:51,2000.0,moneyfund,payment,O2O,u002,u003
11,2023-09-07 22:35:52,1197.0,balance,payment,instant transfer,u002,u003
12,2023-09-07 22:52:00,1200.0,moneyfund,payment,transfer to account,u001,u006
13,2023-09-07 23:10:39,1100.0,debit_card,payment,instant transfer,u004,u012
