index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-09 12:36:42,5933.0,debit_card,payment,O2O,u019,u018
1,2023-09-09 13:01:40,725.0,moneyfund,payment,O2O,u019,u004
2,2023-09-09 13:39:03,1000.0,moneyfund,payment,transfer to account,u016,u014
3,2023-09-09 15:59:41,1000.0,balance,payment,transfer to account,u016,u012
4,2023-09-09 16:16:43,1600.0,balance,payment,transfer to account,u013,u000
5,2023-09-09 16:30:13,1000.0,moneyfund,payment,transfer to account,u020,u010
6,2023-09-09 16:43:55,1000.0,moneyfund,transfer to card,transfer to card,u006,u001
7,2023-09-09 17:12:19,518.0,balance,payment,instant transfer,u006,u008
8,2023-09-09 19:02:40,1000.0,moneyfund,payment,transfer to account,u002,u016
9,2023-09-09 19:17:50,4000.0,balance,payment,transfer to account,u003,u011
10,2023-09-09 20:20:56,20000.0,debit_card,payment,transfer to account,u002,u007
11,2023-09-09 20:52:42,6000.0,moneyfund,payment,transfer to account,u019,u015
12,2023-09-09 20:59:37,6000.0,moneyfund,payment,instant transfer,u015,u009
13,2023-09-09 21:01:19,6000.0,balance,payment,instant transfer,u009,u019
14,2023-09-09 21:02:21,1000.0,balance,transfer to card,others,u011,u012
15,2023-09-09 21:21:24,928.0,moneyfund,payment,transfer to account,u011,u012
16,2023-09-09 22:09:38,5000.0,balance,payment,transfer to account,u001,u020
17,2023-09-09 22:12:20,999.0,credit_card,payment,instant transfer,u001,u016
18,2023-09-09 22:31:10,600.6,moneyfund,transfer to card,transfer to card,u014,u002
19,2023-09-09 22:36:12,1337.0,moneyfund,payment,instant transfer,u001,u011
20,2023-09-09 23:03:28,10000.0,moneyfund,transfer to card,transfer to card,u010,u001
21,2023-09-09 23:08:06,1328.0,alicredit,payment,instant transfer,u005,u010
22,2023-09-09 23:09:07,1000.0,alicredit,payment,instant transfer,u005,u017
23,2023-09-09 23:28:33,500.0,moneyfund,payment,instant transfer,u007,u017
