index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 15:17:21,1000.0,moneyfund,payment,transfer to account,u009,u005
1,2023-09-04 15:55:25,5000.0,balance,transfer to card,transfer to card,u000,u010
2,2023-09-04 17:18:27,1379.0,balance,payment,tangible goods trade,u005,u010
3,2023-09-04 18:02:52,5000.0,credit_card,payment,instant transfer,u000,u005
4,2023-09-04 18:12:15,2000.0,balance,transfer to card,others,u014,u009
5,2023-09-04 18:13:57,1792.0,moneyfund,payment,transfer to account,u013,u003
6,2023-09-04 19:08:11,1500.0,balance,transfer to card,others,u014,u000
7,2023-09-04 20:28:41,499.93,moneyfund,payment,instant transfer,u000,u010
8,2023-09-04 20:40:55,3500.0,debit_card,payment,instant transfer,u001,u012
9,2023-09-04 20:46:42,3500.0,debit_card,payment,instant transfer,u012,u006
10,2023-09-04 20:48:18,3500.0,moneyfund,payment,instant transfer,u006,u001
11,2023-09-04 21:05:21,860.0,credit_card,payment,instant transfer,u007,u003
12,2023-09-04 22:08:30,24000.0,balance,payment,transfer to account,u001,u011
13,2023-09-04 23:18:13,2900.0,balance,payment,transfer to account,u001,u002
14,2023-09-04 23:23:02,2900.0,balance,payment,tangible goods trade,u002,u004
15,2023-09-04 23:24:00,500.0,moneyfund,payment,instant transfer,u011,u001
16,2023-09-04 23:27:11,2900.0,balance,payment,instant transfer,u004,u001
17,2023-09-04 23:33:42,553.0,balance,payment,instant transfer,u011,u001
18,2023-09-04 23:36:05,500.0,moneyfund,payment,instant transfer,u008,u007
