index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 00:00:28,9100.0,debit_card,payment,instant transfer,u020,u006
1,2023-09-12 00:04:12,9100.0,credit_card,payment,transfer to account,u006,u016
2,2023-09-12 07:19:15,1500.0,balance,transfer to card,others,u012,u003
3,2023-09-12 12:42:45,5000.0,balance,transfer to card,transfer to card,u005,u013
4,2023-09-12 13:14:16,3506.0,debit_card,payment,transfer to account,u005,u019
5,2023-09-12 13:30:17,2750.0,balance,transfer to card,others,u005,u013
6,2023-09-12 13:57:41,2000.0,balance,transfer to card,others,u005,u019
7,2023-09-12 15:33:28,3000.0,balance,transfer to card,others,u015,u001
8,2023-09-12 15:35:43,1538.54,balance,transfer to card,others,u015,u001
9,2023-09-12 15:53:53,500.0,balance,transfer to card,others,u015,u001
10,2023-09-12 15:55:50,9980.09,balance,transfer to card,others,u015,u001
11,2023-09-12 17:10:42,9000.0,balance,payment,instant transfer,u016,u010
12,2023-09-12 17:12:59,9000.0,moneyfund,payment,tangible goods trade,u010,u017
13,2023-09-12 17:18:16,9000.0,balance,payment,transfer to account,u017,u016
14,2023-09-12 22:12:59,1650.0,debit_card,payment,instant transfer,u003,u002
15,2023-09-12 22:15:22,1000.0,debit_card,payment,transfer to account,u016,u007
16,2023-09-12 22:16:23,1000.0,balance,payment,instant transfer,u016,u004
17,2023-09-12 22:18:00,1000.0,debit_card,payment,instant transfer,u016,u004
18,2023-09-12 22:20:20,699.0,debit_card,payment,instant transfer,u008,u009
19,2023-09-12 22:33:45,1000.0,debit_card,payment,instant transfer,u003,u012
20,2023-09-12 22:38:08,34500.0,balance,transfer to card,others,u018,u014
21,2023-09-12 22:38:37,20000.0,other,transfer to card,others,u018,u021
22,2023-09-12 22:39:59,499.0,moneyfund,payment,instant transfer,u016,u004
23,2023-09-12 22:45:05,5000.0,balance,payment,instant transfer,u016,u004
24,2023-09-12 22:52:51,1500.0,balance,transfer to card,others,u001,u000
25,2023-09-12 22:57:23,999.0,debit_card,payment,instant transfer,u008,u013
26,2023-09-12 23:16:11,600.0,moneyfund,payment,transfer to account,u014,u018
27,2023-09-12 23:52:52,50000.0,moneyfund,transfer to card,transfer to card,u021,u018
28,2023-09-12 23:57:16,1300.0,debit_card,payment,instant transfer,u011,u001
