index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 15:03:18,1998.0,credit_card,payment,instant transfer,u002,u010
1,2023-09-12 16:34:15,4130.0,moneyfund,payment,instant transfer,u005,u017
2,2023-09-12 17:34:15,1120.0,moneyfund,payment,transfer to account,u009,u010
3,2023-09-12 20:23:31,2002.0,balance,transfer to card,others,u003,u012
4,2023-09-12 20:29:56,4000.0,balance,payment,instant transfer,u006,u019
5,2023-09-12 20:31:31,1000.0,balance,payment,instant transfer,u006,u019
6,2023-09-12 22:59:20,1000.0,balance,payment,transfer to account,u011,u004
7,2023-09-12 23:02:16,500.0,moneyfund,payment,transfer to account,u011,u001
8,2023-09-12 23:10:22,1400.0,balance,payment,instant transfer,u008,u005
9,2023-09-12 23:12:16,2100.0,debit_card,payment,instant transfer,u000,u005
10,2023-09-12 23:17:45,5000.0,other,transfer to card,others,u015,u011
11,2023-09-12 23:18:03,1500.0,moneyfund,payment,instant transfer,u020,u005
12,2023-09-12 23:18:17,2000.0,debit_card,payment,instant transfer,u016,u005
13,2023-09-12 23:21:37,800.0,moneyfund,transfer to card,others,u011,u007
14,2023-09-12 23:27:11,500.5,debit_card,transfer to card,transfer to card,u014,u009
15,2023-09-12 23:32:17,1614.04,balance,transfer to card,others,u021,u013
16,2023-09-12 23:38:43,1194.0,debit_card,payment,instant transfer,u018,u010
