index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-03 08:53:11,10000.0,debit_card,payment,instant transfer,u009,u000
1,2023-09-03 10:05:40,20000.0,balance,transfer to card,others,u009,u006
2,2023-09-03 10:06:26,20000.0,other,transfer to card,others,u009,u005
3,2023-09-03 10:09:09,50000.0,moneyfund,payment,transfer to account,u009,u005
4,2023-09-03 15:11:16,500.0,moneyfund,payment,instant transfer,u008,u012
5,2023-09-03 18:31:05,1750.0,balance,payment,instant transfer,u002,u008
6,2023-09-03 20:14:55,1130.0,moneyfund,payment,tangible goods trade,u008,u006
7,2023-09-03 20:48:19,2640.0,moneyfund,payment,transfer to account,u000,u002
8,2023-09-03 20:49:26,2000.0,moneyfund,payment,transfer to account,u000,u012
9,2023-09-03 21:10:00,1700.0,moneyfund,payment,O2O,u007,u009
10,2023-09-03 21:10:43,1700.0,balance,transfer to card,transfer to card,u009,u005
11,2023-09-03 21:22:38,500.0,alicredit,payment,instant transfer,u005,u009
12,2023-09-03 21:23:26,1000.0,moneyfund,payment,instant transfer,u005,u014
13,2023-09-03 21:28:52,2900.0,balance,payment,tangible goods trade,u008,u015
14,2023-09-03 22:29:51,667.5,balance,payment,instant transfer,u003,u011
15,2023-09-03 22:39:03,4994.0,balance,payment,transfer to account,u004,u016
16,2023-09-03 22:45:23,1000.0,balance,payment,instant transfer,u005,u006
17,2023-09-03 22:56:13,699.0,moneyfund,payment,instant transfer,u010,u008
18,2023-09-03 23:06:40,1000.0,moneyfund,payment,transfer to account,u007,u015
19,2023-09-03 23:12:43,1600.0,debit_card,payment,transfer to account,u011,u001
20,2023-09-03 23:13:00,1600.0,debit_card,payment,O2O,u001,u013
21,2023-09-03 23:13:45,1600.0,debit_card,payment,instant transfer,u013,u011
22,2023-09-03 23:18:07,1000.0,debit_card,payment,transfer to account,u007,u006
