index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 13:31:07,1388.0,moneyfund,payment,transfer to account,u002,u009
1,2023-09-02 15:00:25,1770.0,credit_card,payment,instant transfer,u005,u023
2,2023-09-02 17:12:30,1001.0,moneyfund,transfer to card,transfer to card,u004,u005
3,2023-09-02 17:16:30,5000.0,moneyfund,transfer to card,transfer to card,u004,u005
4,2023-09-02 19:19:53,1001.0,balance,transfer to card,transfer to card,u009,u011
5,2023-09-02 19:58:15,1950.0,balance,payment,instant transfer,u017,u016
6,2023-09-02 20:20:18,1080.0,moneyfund,payment,instant transfer,u019,u011
7,2023-09-02 20:31:36,50000.0,balance,payment,transfer to account,u008,u000
8,2023-09-02 20:33:19,5000.0,balance,payment,transfer to account,u008,u018
9,2023-09-02 20:33:47,8000.0,debit_card,payment,transfer to account,u008,u018
10,2023-09-02 20:34:21,1350.0,moneyfund,payment,instant transfer,u019,u011
11,2023-09-02 20:37:55,650.0,moneyfund,payment,instant transfer,u003,u013
12,2023-09-02 21:07:00,592.0,debit_card,payment,instant transfer,u003,u014
13,2023-09-02 22:52:17,1000.0,balance,payment,transfer to account,u012,u007
14,2023-09-02 23:01:11,2000.0,other,transfer to card,others,u022,u006
15,2023-09-02 23:05:39,2580.0,balance,payment,transfer to account,u020,u021
16,2023-09-02 23:15:04,1399.0,debit_card,payment,instant transfer,u015,u001
17,2023-09-02 23:19:21,1000.0,balance,payment,instant transfer,u018,u000
18,2023-09-02 23:46:27,600.0,moneyfund,transfer to card,others,u010,u009
