index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 06:44:38,7200.0,balance,payment,transfer to account,u004,u006
1,2023-09-08 06:44:57,7200.0,moneyfund,payment,O2O,u006,u000
2,2023-09-08 06:51:42,7200.0,balance,payment,instant transfer,u000,u004
3,2023-09-08 15:25:09,514.0,debit_card,payment,instant transfer,u001,u003
4,2023-09-08 15:27:28,478.0,debit_card,payment,instant transfer,u001,u003
5,2023-09-08 16:59:35,3000.0,balance,transfer to card,others,u008,u006
6,2023-09-08 18:35:25,899.0,debit_card,payment,instant transfer,u004,u007
7,2023-09-08 19:34:25,2656.0,balance,payment,transfer to account,u007,u004
8,2023-09-08 23:05:13,1000.0,moneyfund,payment,transfer to account,u005,u001
9,2023-09-08 23:59:34,3200.0,balance,payment,transfer to account,u004,u002
