index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 00:56:09,500.5,balance,transfer to card,transfer to card,u004,u000
1,2023-09-04 00:56:35,1000.0,balance,transfer to card,transfer to card,u004,u009
2,2023-09-04 00:57:54,620.0,balance,transfer to card,transfer to card,u004,u008
3,2023-09-04 00:58:17,630.63,balance,transfer to card,transfer to card,u004,u009
4,2023-09-04 00:58:43,500.0,balance,transfer to card,transfer to card,u004,u007
5,2023-09-04 00:59:00,500.0,balance,transfer to card,transfer to card,u004,u013
6,2023-09-04 01:00:12,1166.0,balance,transfer to card,transfer to card,u004,u008
7,2023-09-04 01:01:17,550.0,balance,transfer to card,transfer to card,u004,u006
8,2023-09-04 01:01:35,500.5,balance,transfer to card,transfer to card,u004,u006
9,2023-09-04 11:03:41,599.0,debit_card,payment,instant transfer,u012,u009
10,2023-09-04 12:56:19,600.0,debit_card,payment,instant transfer,u012,u007
11,2023-09-04 13:35:24,503.0,debit_card,payment,instant transfer,u012,u003
12,2023-09-04 14:49:44,8600.0,other,payment,instant transfer,u007,u003
13,2023-09-04 17:34:56,1000.0,balance,transfer to card,others,u010,u003
14,2023-09-04 17:39:02,700.0,balance,payment,instant transfer,u008,u010
15,2023-09-04 18:45:40,5100.0,balance,payment,instant transfer,u001,u003
16,2023-09-04 18:45:59,5100.0,moneyfund,payment,transfer to account,u003,u002
17,2023-09-04 20:19:11,5480.0,debit_card,payment,O2O,u011,u013
18,2023-09-04 20:21:26,4998.0,moneyfund,payment,O2O,u011,u007
19,2023-09-04 20:44:23,1000.0,balance,payment,transfer to account,u005,u011
20,2023-09-04 20:52:23,1000.0,debit_card,payment,instant transfer,u007,u008
21,2023-09-04 21:37:50,1050.0,credit_card,payment,instant transfer,u003,u001
22,2023-09-04 22:01:39,555.0,balance,payment,instant transfer,u013,u004
