index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-10 14:50:09,1000.0,moneyfund,transfer to card,others,u009,u000
1,2023-09-10 16:26:09,880.0,other,payment,O2O,u008,u003
2,2023-09-10 16:33:23,4115.0,debit_card,payment,O2O,u008,u015
3,2023-09-10 16:36:29,1000.0,moneyfund,payment,instant transfer,u011,u004
4,2023-09-10 17:11:15,2020.0,credit_card,payment,O2O,u008,u003
5,2023-09-10 17:26:46,5200.0,debit_card,payment,instant transfer,u007,u002
6,2023-09-10 17:28:39,5200.0,debit_card,payment,transfer to account,u002,u006
7,2023-09-10 17:29:39,5200.0,debit_card,payment,O2O,u006,u007
8,2023-09-10 18:11:19,500.0,balance,payment,instant transfer,u011,u004
9,2023-09-10 19:01:26,635.26,debit_card,payment,instant transfer,u001,u016
10,2023-09-10 19:13:49,10000.0,balance,transfer to card,transfer to card,u013,u003
11,2023-09-10 19:14:56,10010.0,balance,transfer to card,transfer to card,u013,u015
12,2023-09-10 20:20:27,1000.0,debit_card,payment,instant transfer,u009,u005
13,2023-09-10 22:11:30,1000.0,credit_card,payment,O2O,u012,u017
14,2023-09-10 22:12:20,990.0,balance,payment,O2O,u012,u010
15,2023-09-10 22:17:14,1001.0,debit_card,transfer to card,transfer to card,u014,u001
