index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 06:04:53,835.0,moneyfund,payment,instant transfer,u000,u015
1,2023-09-12 06:39:09,500.5,balance,transfer to card,others,u000,u015
2,2023-09-12 10:29:30,1600.0,debit_card,payment,instant transfer,u005,u001
3,2023-09-12 10:32:44,1600.0,debit_card,payment,instant transfer,u001,u008
4,2023-09-12 10:32:53,1600.0,credit_card,payment,instant transfer,u008,u005
5,2023-09-12 16:01:26,499.0,alicredit,payment,O2O,u015,u000
6,2023-09-12 18:21:47,7600.0,balance,payment,credit payment,u005,u014
7,2023-09-12 18:27:16,7600.0,debit_card,payment,O2O,u014,u013
8,2023-09-12 18:28:55,7600.0,debit_card,payment,transfer to account,u013,u005
9,2023-09-12 19:19:52,8770.0,balance,payment,instant transfer,u006,u012
10,2023-09-12 20:10:33,5000.0,moneyfund,payment,O2O,u010,u003
11,2023-09-12 21:16:18,3000.0,balance,transfer to card,others,u004,u007
12,2023-09-12 21:16:34,6000.0,moneyfund,transfer to card,others,u004,u012
13,2023-09-12 21:19:17,2200.0,balance,transfer to card,transfer to card,u004,u007
14,2023-09-12 21:19:51,1000.0,debit_card,transfer to card,transfer to card,u004,u012
15,2023-09-12 21:20:23,2160.0,balance,transfer to card,transfer to card,u004,u006
16,2023-09-12 22:17:53,4135.0,moneyfund,payment,transfer to account,u002,u009
17,2023-09-12 23:43:39,1000.0,moneyfund,payment,transfer to account,u011,u010
