index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 14:25:54,599.0,alicredit,payment,instant transfer,u005,u000
1,2023-09-12 14:27:42,3000.0,balance,transfer to card,others,u003,u011
2,2023-09-12 16:23:36,500.0,moneyfund,payment,instant transfer,u005,u000
3,2023-09-12 17:02:14,2100.0,balance,transfer to card,others,u012,u008
4,2023-09-12 17:39:09,17766.0,balance,payment,transfer to account,u014,u013
5,2023-09-12 18:27:59,499.0,debit_card,payment,O2O,u013,u009
6,2023-09-12 19:54:42,10000.0,moneyfund,payment,O2O,u000,u006
7,2023-09-12 20:17:27,1996.0,balance,payment,transfer to account,u014,u013
8,2023-09-12 21:06:48,1100.0,balance,payment,tangible goods trade,u007,u002
9,2023-09-12 22:19:13,1520.0,moneyfund,payment,instant transfer,u002,u012
10,2023-09-12 22:19:44,620.0,balance,payment,instant transfer,u002,u012
11,2023-09-12 22:48:33,19999.0,balance,transfer to card,transfer to card,u010,u003
12,2023-09-12 22:49:00,23000.0,moneyfund,transfer to card,transfer to card,u010,u005
13,2023-09-12 22:49:17,10000.0,moneyfund,transfer to card,transfer to card,u010,u011
14,2023-09-12 22:50:56,29481.0,balance,transfer to card,transfer to card,u010,u003
15,2023-09-12 22:53:14,30000.0,moneyfund,transfer to card,transfer to card,u010,u006
16,2023-09-12 23:08:39,5000.0,balance,payment,instant transfer,u004,u013
17,2023-09-12 23:08:59,499.0,moneyfund,payment,instant transfer,u011,u005
18,2023-09-12 23:31:47,650.0,debit_card,transfer to card,transfer to card,u001,u013
19,2023-09-12 23:33:58,648.0,debit_card,transfer to card,transfer to card,u001,u013
