index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-01 09:57:59,2100.0,debit_card,payment,transfer to account,u005,u010
1,2023-09-01 09:58:05,2100.0,moneyfund,payment,instant transfer,u010,u003
2,2023-09-01 10:05:54,2100.0,balance,payment,instant transfer,u003,u005
3,2023-09-01 14:16:36,1000.0,balance,payment,instant transfer,u001,u008
4,2023-09-01 16:50:45,1300.0,alicredit,payment,instant transfer,u009,u004
5,2023-09-01 16:55:08,1000.0,debit_card,transfer to card,transfer to card,u004,u009
6,2023-09-01 18:33:57,1980.0,debit_card,payment,instant transfer,u000,u006
7,2023-09-01 22:35:09,1000.0,moneyfund,payment,transfer to account,u011,u005
8,2023-09-01 23:19:51,1000.0,balance,transfer to card,withdrawal,u005,u011
9,2023-09-01 23:38:48,508.0,debit_card,payment,instant transfer,u002,u007
