index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-03 13:29:08,537.0,debit_card,payment,transfer to account,u003,u005
1,2023-09-03 13:29:19,500.0,balance,transfer to card,others,u004,u010
2,2023-09-03 13:29:29,1800.0,balance,transfer to card,others,u004,u010
3,2023-09-03 18:11:25,21400.0,moneyfund,transfer to card,others,u001,u000
4,2023-09-03 19:17:56,7000.0,moneyfund,payment,transfer to account,u016,u018
5,2023-09-03 19:28:53,650.0,balance,payment,instant transfer,u005,u013
6,2023-09-03 20:17:17,500.0,debit_card,payment,instant transfer,u000,u001
7,2023-09-03 22:27:36,7900.0,debit_card,payment,instant transfer,u009,u017
8,2023-09-03 22:32:29,7900.0,moneyfund,payment,instant transfer,u017,u008
9,2023-09-03 22:35:47,7900.0,debit_card,payment,instant transfer,u008,u009
10,2023-09-03 22:36:12,1744.0,debit_card,payment,tangible goods trade,u011,u007
11,2023-09-03 22:39:17,518.0,debit_card,payment,tangible goods trade,u012,u006
12,2023-09-03 23:36:45,30000.0,balance,payment,instant transfer,u014,u002
13,2023-09-03 23:39:00,1650.0,balance,payment,instant transfer,u015,u019
14,2023-09-03 23:43:22,20000.0,balance,transfer to card,others,u009,u002
