index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 05:29:04,1500.0,moneyfund,payment,transfer to account,u012,u003
1,2023-09-08 07:15:43,1000.0,balance,transfer to card,others,u012,u005
2,2023-09-08 07:26:34,1000.0,balance,transfer to card,others,u012,u003
3,2023-09-08 12:09:11,851.0,other,payment,instant transfer,u017,u002
4,2023-09-08 16:05:01,2452.0,balance,transfer to card,transfer to card,u008,u005
5,2023-09-08 16:05:25,3000.0,balance,transfer to card,transfer to card,u008,u005
6,2023-09-08 17:29:16,3500.0,moneyfund,payment,credit payment,u013,u020
7,2023-09-08 17:29:16,510.0,moneyfund,payment,credit payment,u013,u007
8,2023-09-08 18:52:43,2450.0,debit_card,payment,transfer to account,u000,u013
9,2023-09-08 18:53:09,2464.0,balance,payment,transfer to account,u000,u001
10,2023-09-08 19:09:46,2000.0,balance,payment,transfer to account,u000,u013
11,2023-09-08 19:12:28,1048.0,debit_card,payment,instant transfer,u004,u009
12,2023-09-08 19:46:02,3200.0,balance,payment,instant transfer,u015,u013
13,2023-09-08 21:13:01,600.0,balance,payment,transfer to account,u006,u020
14,2023-09-08 21:13:13,8700.0,moneyfund,payment,transfer to account,u005,u001
15,2023-09-08 21:13:58,8700.0,other,payment,O2O,u001,u000
16,2023-09-08 21:42:40,2000.0,balance,transfer to card,others,u010,u008
17,2023-09-08 22:31:25,12000.0,moneyfund,payment,transfer to account,u009,u011
18,2023-09-08 23:09:08,799.98,debit_card,payment,instant transfer,u002,u009
19,2023-09-08 23:14:03,1098.0,balance,payment,transfer to account,u007,u005
20,2023-09-08 23:29:14,10000.0,balance,transfer to card,others,u016,u019
21,2023-09-08 23:29:16,1000.0,debit_card,payment,instant transfer,u007,u016
22,2023-09-08 23:29:34,5000.0,balance,transfer to card,others,u016,u019
23,2023-09-08 23:34:57,1200.0,debit_card,payment,instant transfer,u007,u012
24,2023-09-08 23:50:38,5000.0,moneyfund,payment,instant transfer,u009,u014
25,2023-09-08 23:56:16,850.0,debit_card,payment,transfer to account,u018,u004
26,2023-09-08 23:59:28,579.93,debit_card,payment,instant transfer,u002,u017
