index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 09:43:39,500.0,moneyfund,payment,instant transfer,u010,u001
1,2023-09-12 14:46:39,1000.0,other,payment,instant transfer,u004,u008
2,2023-09-12 18:06:18,538.0,debit_card,payment,instant transfer,u006,u001
3,2023-09-12 18:06:35,502.35,debit_card,payment,instant transfer,u006,u001
4,2023-09-12 19:17:51,660.0,alicredit,payment,O2O,u005,u003
5,2023-09-12 20:49:51,1798.0,balance,transfer to card,others,u001,u006
6,2023-09-12 21:24:04,50000.0,other,transfer to card,others,u002,u006
7,2023-09-12 21:57:55,626.0,balance,payment,instant transfer,u009,u000
8,2023-09-12 22:15:30,1500.0,debit_card,payment,instant transfer,u007,u009
9,2023-09-12 22:55:04,2600.0,balance,payment,transfer to account,u000,u009
10,2023-09-12 23:15:46,3500.0,moneyfund,payment,transfer to account,u000,u009
