index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-01 12:12:02,5000.0,moneyfund,payment,transfer to account,u013,u002
1,2023-09-01 12:14:13,50000.0,moneyfund,payment,transfer to account,u013,u010
2,2023-09-01 17:24:46,700.0,balance,payment,tangible goods trade,u010,u007
3,2023-09-01 20:56:43,500.0,credit_card,payment,instant transfer,u000,u003
4,2023-09-01 22:05:01,2000.0,moneyfund,payment,transfer to account,u011,u003
5,2023-09-01 22:06:21,2280.0,balance,transfer to card,others,u006,u004
6,2023-09-01 23:03:30,5700.0,moneyfund,payment,transfer to account,u007,u009
7,2023-09-01 23:10:27,5700.0,credit_card,payment,instant transfer,u009,u001
8,2023-09-01 23:11:18,5700.0,moneyfund,payment,O2O,u001,u007
9,2023-09-01 23:31:05,2794.0,debit_card,payment,transfer to account,u014,u008
10,2023-09-01 23:32:41,500.0,debit_card,payment,transfer to account,u012,u005
11,2023-09-01 23:42:40,500.5,balance,transfer to card,others,u015,u006
