index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-12 14:27:42,3000.0,balance,transfer to card,others,u002,u009
1,2023-09-12 17:02:14,2100.0,balance,transfer to card,others,u011,u006
2,2023-09-12 17:39:09,17766.0,balance,payment,transfer to account,u014,u013
3,2023-09-12 18:27:59,499.0,debit_card,payment,O2O,u013,u007
4,2023-09-12 20:17:27,1996.0,balance,payment,transfer to account,u014,u013
5,2023-09-12 21:06:48,1100.0,balance,payment,tangible goods trade,u005,u001
6,2023-09-12 22:19:13,1520.0,moneyfund,payment,instant transfer,u001,u011
7,2023-09-12 22:19:44,620.0,balance,payment,instant transfer,u001,u011
8,2023-09-12 22:48:33,19999.0,balance,transfer to card,transfer to card,u008,u002
9,2023-09-12 22:49:00,23000.0,moneyfund,transfer to card,transfer to card,u008,u004
10,2023-09-12 22:49:17,10000.0,moneyfund,transfer to card,transfer to card,u008,u009
11,2023-09-12 22:50:56,29481.0,balance,transfer to card,transfer to card,u008,u002
12,2023-09-12 23:08:39,5000.0,balance,payment,instant transfer,u003,u013
13,2023-09-12 23:08:59,499.0,moneyfund,payment,instant transfer,u009,u004
14,2023-09-12 23:30:59,699.0,balance,transfer to card,transfer to card,u000,u010
15,2023-09-12 23:31:47,650.0,debit_card,transfer to card,transfer to card,u000,u013
16,2023-09-12 23:32:41,560.56,debit_card,transfer to card,transfer to card,u000,u012
17,2023-09-12 23:33:31,584.0,debit_card,transfer to card,transfer to card,u000,u010
18,2023-09-12 23:33:58,648.0,debit_card,transfer to card,transfer to card,u000,u013
19,2023-09-12 23:34:11,800.0,balance,transfer to card,transfer to card,u000,u012
20,2023-09-12 23:34:35,622.0,balance,transfer to card,transfer to card,u000,u010
21,2023-09-12 23:38:13,648.0,debit_card,payment,instant transfer,u000,u010
22,2023-09-12 23:43:25,648.0,debit_card,payment,instant transfer,u000,u012
