index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 16:11:20,598.0,credit_card,payment,tangible goods trade,u001,u006
1,2023-09-02 17:17:43,579.0,alicredit,payment,tangible goods trade,u001,u003
2,2023-09-02 18:02:14,1700.0,balance,payment,transfer to account,u002,u004
3,2023-09-02 18:02:53,534.0,debit_card,payment,tangible goods trade,u001,u000
4,2023-09-02 18:05:49,2765.0,moneyfund,payment,O2O,u000,u006
5,2023-09-02 18:07:13,1700.0,debit_card,payment,instant transfer,u004,u001
6,2023-09-02 18:08:19,1700.0,moneyfund,payment,instant transfer,u001,u002
7,2023-09-02 19:07:35,5000.0,moneyfund,payment,transfer to account,u002,u007
8,2023-09-02 19:08:47,2000.0,balance,transfer to card,others,u010,u006
9,2023-09-02 19:11:42,500.0,moneyfund,payment,transfer to account,u005,u009
10,2023-09-02 19:21:11,5000.0,moneyfund,payment,transfer to account,u002,u008
11,2023-09-02 19:21:35,1000.0,alicredit,payment,O2O,u003,u006
12,2023-09-02 20:06:11,599.0,debit_card,payment,tangible goods trade,u001,u006
13,2023-09-02 21:37:49,900.0,moneyfund,payment,instant transfer,u006,u000
