index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-13 14:42:53,680.0,moneyfund,payment,O2O,u007,u000
1,2023-09-13 16:08:30,5200.0,moneyfund,payment,transfer to account,u010,u006
2,2023-09-13 16:09:15,5200.0,debit_card,payment,transfer to account,u006,u008
3,2023-09-13 16:16:51,5200.0,debit_card,payment,instant transfer,u008,u010
4,2023-09-13 16:29:43,900.0,moneyfund,payment,instant transfer,u009,u011
5,2023-09-13 17:02:15,810.0,credit_card,payment,instant transfer,u009,u003
6,2023-09-13 17:15:45,500.0,moneyfund,payment,instant transfer,u014,u013
7,2023-09-13 17:42:40,1710.0,balance,payment,tangible goods trade,u005,u002
8,2023-09-13 18:09:37,1670.0,moneyfund,payment,transfer to account,u015,u012
9,2023-09-13 18:11:54,7258.0,moneyfund,payment,instant transfer,u015,u003
10,2023-09-13 18:39:00,2000.0,balance,payment,instant transfer,u015,u001
11,2023-09-13 19:10:48,50000.0,balance,payment,instant transfer,u015,u001
12,2023-09-13 19:33:43,500.0,debit_card,payment,instant transfer,u004,u011
13,2023-09-13 20:25:31,10010.0,moneyfund,transfer to card,transfer to card,u011,u003
14,2023-09-13 22:48:12,2500.0,balance,transfer to card,others,u010,u013
