index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 15:49:21,2000.0,credit_card,payment,O2O,u002,u011
1,2023-09-04 17:11:31,520.0,moneyfund,payment,instant transfer,u003,u007
2,2023-09-04 19:47:58,700.0,balance,payment,instant transfer,u012,u004
3,2023-09-04 19:49:33,598.0,balance,payment,instant transfer,u012,u004
4,2023-09-04 20:25:45,5200.0,moneyfund,payment,transfer to account,u001,u009
5,2023-09-04 20:26:41,1400.0,moneyfund,payment,transfer to account,u001,u004
6,2023-09-04 23:03:28,499.96,debit_card,payment,instant transfer,u008,u014
7,2023-09-04 23:23:28,5300.0,debit_card,payment,transfer to account,u003,u000
8,2023-09-04 23:24:44,50000.0,balance,transfer to card,transfer to card,u014,u013
9,2023-09-04 23:25:55,50000.0,balance,transfer to card,transfer to card,u014,u005
10,2023-09-04 23:26:33,39999.0,balance,transfer to card,transfer to card,u014,u010
11,2023-09-04 23:27:47,50000.0,balance,transfer to card,transfer to card,u014,u010
12,2023-09-04 23:29:25,5300.0,debit_card,payment,transfer to account,u000,u006
13,2023-09-04 23:30:13,5300.0,credit_card,payment,transfer to account,u006,u003
14,2023-09-04 23:37:22,610.0,debit_card,payment,instant transfer,u011,u002
15,2023-09-04 23:38:02,648.0,debit_card,payment,instant transfer,u011,u002
