index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 04:52:13,1001.0,moneyfund,transfer to card,transfer to card,u001,u010
1,2023-09-08 16:22:51,2800.0,moneyfund,payment,tangible goods trade,u007,u017
2,2023-09-08 17:59:10,6900.0,debit_card,payment,instant transfer,u017,u009
3,2023-09-08 18:02:01,6900.0,moneyfund,payment,O2O,u009,u006
4,2023-09-08 18:04:03,1945.0,debit_card,payment,credit payment,u019,u004
5,2023-09-08 18:06:37,6900.0,other,payment,instant transfer,u006,u017
6,2023-09-08 18:28:16,23500.0,balance,transfer to card,others,u012,u020
7,2023-09-08 18:29:25,30000.0,balance,transfer to card,others,u012,u017
8,2023-09-08 18:42:57,5000.0,moneyfund,payment,transfer to account,u010,u014
9,2023-09-08 18:47:39,5000.0,moneyfund,payment,transfer to account,u010,u013
10,2023-09-08 19:27:51,4750.0,balance,payment,instant transfer,u010,u016
11,2023-09-08 19:39:09,999.0,credit_card,payment,tangible goods trade,u008,u018
12,2023-09-08 20:11:46,20000.0,moneyfund,transfer to card,others,u012,u020
13,2023-09-08 20:24:35,900.0,moneyfund,payment,tangible goods trade,u008,u000
14,2023-09-08 20:43:53,1400.0,moneyfund,payment,tangible goods trade,u022,u007
15,2023-09-08 20:56:50,508.0,debit_card,payment,instant transfer,u002,u001
16,2023-09-08 21:06:53,5000.0,balance,payment,instant transfer,u017,u020
17,2023-09-08 21:23:33,1300.0,debit_card,payment,tangible goods trade,u003,u023
18,2023-09-08 21:48:27,998.0,alicredit,payment,instant transfer,u015,u004
19,2023-09-08 21:54:52,1000.0,balance,transfer to card,others,u000,u008
20,2023-09-08 22:08:31,1500.0,moneyfund,payment,tangible goods trade,u018,u000
21,2023-09-08 22:17:51,1000.0,alicredit,payment,instant transfer,u021,u000
22,2023-09-08 22:18:16,1000.0,balance,payment,instant transfer,u021,u019
23,2023-09-08 22:38:26,1000.0,debit_card,payment,instant transfer,u021,u000
24,2023-09-08 22:53:51,500.0,balance,transfer to card,others,u013,u002
25,2023-09-08 23:41:42,7500.0,debit_card,payment,instant transfer,u017,u005
26,2023-09-08 23:43:12,7500.0,moneyfund,payment,transfer to account,u005,u011
27,2023-09-08 23:47:29,7500.0,debit_card,payment,credit payment,u011,u017
