index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 03:26:47,800.0,debit_card,payment,instant transfer,u006,u005
1,2023-09-02 08:04:27,1000.0,alicredit,payment,instant transfer,u006,u003
2,2023-09-02 08:39:06,500.0,moneyfund,payment,instant transfer,u006,u003
3,2023-09-02 12:13:40,1147.0,balance,payment,instant transfer,u010,u004
4,2023-09-02 12:29:48,3859.5,balance,payment,instant transfer,u010,u005
5,2023-09-02 16:05:42,1050.0,balance,payment,tangible goods trade,u002,u010
6,2023-09-02 16:08:14,600.0,moneyfund,payment,tangible goods trade,u002,u010
7,2023-09-02 16:34:14,3600.0,credit_card,payment,tangible goods trade,u008,u001
8,2023-09-02 16:49:19,3200.0,debit_card,payment,instant transfer,u006,u007
9,2023-09-02 16:49:33,3200.0,debit_card,payment,transfer to account,u007,u006
10,2023-09-02 20:13:57,500.0,balance,transfer to card,others,u002,u009
11,2023-09-02 21:16:50,500.0,debit_card,payment,instant transfer,u004,u007
12,2023-09-02 21:20:22,500.0,moneyfund,payment,instant transfer,u004,u000
13,2023-09-02 23:27:09,778.0,debit_card,payment,instant transfer,u005,u010
