index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-09 01:57:33,1695.0,balance,payment,transfer to account,u002,u006
1,2023-09-09 03:13:05,570.0,moneyfund,payment,transfer to account,u001,u004
2,2023-09-09 17:20:29,5500.0,moneyfund,payment,transfer to account,u003,u000
3,2023-09-09 17:20:54,5500.0,moneyfund,payment,instant transfer,u000,u005
4,2023-09-09 17:23:57,5500.0,balance,payment,transfer to account,u005,u003
5,2023-09-09 18:01:06,1000.0,moneyfund,payment,instant transfer,u002,u006
6,2023-09-09 18:10:21,1850.0,credit_card,payment,tangible goods trade,u012,u010
7,2023-09-09 18:21:43,1540.0,moneyfund,payment,tangible goods trade,u012,u010
8,2023-09-09 20:36:11,5000.0,moneyfund,payment,instant transfer,u008,u009
9,2023-09-09 21:56:00,1992.6,debit_card,payment,O2O,u007,u001
10,2023-09-09 23:12:32,496.0,credit_card,payment,tangible goods trade,u006,u002
11,2023-09-09 23:24:19,30000.0,balance,payment,instant transfer,u011,u007
12,2023-09-09 23:49:08,500.0,credit_card,payment,tangible goods trade,u006,u002
