index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-13 16:46:06,688.0,credit_card,payment,instant transfer,u010,u003
1,2023-09-13 19:35:03,600.0,debit_card,payment,O2O,u011,u008
2,2023-09-13 19:36:08,500.0,balance,payment,O2O,u011,u004
3,2023-09-13 22:06:41,2000.0,debit_card,payment,instant transfer,u008,u011
4,2023-09-13 22:07:43,3980.0,debit_card,payment,instant transfer,u008,u011
5,2023-09-13 22:08:45,1680.0,debit_card,payment,instant transfer,u008,u007
6,2023-09-13 22:09:52,1000.0,debit_card,payment,instant transfer,u008,u011
7,2023-09-13 22:25:37,1600.0,debit_card,payment,instant transfer,u006,u009
8,2023-09-13 22:27:46,100000.0,debit_card,transfer to card,transfer to card,u002,u005
9,2023-09-13 22:28:44,1500.0,moneyfund,payment,instant transfer,u000,u009
10,2023-09-13 22:31:27,2200.0,alicredit,payment,instant transfer,u001,u009
11,2023-09-13 22:33:34,2700.0,credit_card,payment,instant transfer,u012,u009
12,2023-09-13 22:57:24,1500.0,moneyfund,payment,transfer to account,u006,u009
13,2023-09-13 22:58:42,1300.0,moneyfund,payment,transfer to account,u000,u009
14,2023-09-13 23:04:15,1200.0,debit_card,payment,transfer to account,u001,u009
15,2023-09-13 23:06:49,1000.0,moneyfund,payment,transfer to account,u012,u009
