index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-01 12:33:22,500.0,balance,transfer to card,others,u000,u002
1,2023-09-01 14:34:47,500.0,balance,payment,transfer to account,u013,u005
2,2023-09-01 15:27:23,3200.0,debit_card,payment,instant transfer,u004,u008
3,2023-09-01 15:31:22,3200.0,other,payment,instant transfer,u008,u009
4,2023-09-01 15:32:40,3200.0,moneyfund,payment,instant transfer,u009,u004
5,2023-09-01 16:43:38,1000.0,debit_card,payment,instant transfer,u007,u015
6,2023-09-01 18:08:58,599.0,debit_card,payment,instant transfer,u007,u015
7,2023-09-01 19:30:50,1600.0,debit_card,payment,instant transfer,u004,u001
8,2023-09-01 19:30:55,1600.0,moneyfund,payment,transfer to account,u001,u010
9,2023-09-01 19:38:09,1600.0,balance,payment,tangible goods trade,u010,u004
10,2023-09-01 20:29:57,2150.0,alicredit,payment,instant transfer,u006,u011
11,2023-09-01 22:39:07,1000.0,alicredit,payment,instant transfer,u009,u012
12,2023-09-01 22:39:45,505.0,debit_card,payment,instant transfer,u004,u003
13,2023-09-01 22:56:17,800.0,debit_card,payment,transfer to account,u015,u014
14,2023-09-01 23:44:13,1710.0,debit_card,payment,transfer to account,u015,u007
