index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-09 01:15:11,498.0,debit_card,payment,instant transfer,u001,u021
1,2023-09-09 01:18:30,514.0,debit_card,payment,instant transfer,u001,u010
2,2023-09-09 01:42:32,520.0,balance,transfer to card,others,u001,u010
3,2023-09-09 01:46:29,499.96,moneyfund,payment,transfer to account,u001,u021
4,2023-09-09 10:46:55,568.0,balance,payment,tangible goods trade,u014,u008
5,2023-09-09 10:49:06,608.0,other,payment,tangible goods trade,u014,u008
6,2023-09-09 13:08:52,666.0,debit_card,payment,tangible goods trade,u014,u004
7,2023-09-09 14:21:23,2000.0,balance,transfer to card,transfer to card,u002,u012
8,2023-09-09 14:36:39,1000.0,balance,transfer to card,transfer to card,u002,u012
9,2023-09-09 15:06:25,1000.0,other,transfer to card,transfer to card,u002,u000
10,2023-09-09 15:06:55,999.91,balance,transfer to card,transfer to card,u002,u000
11,2023-09-09 15:19:45,1000.0,balance,payment,instant transfer,u005,u017
12,2023-09-09 15:33:24,648.0,debit_card,payment,instant transfer,u003,u005
13,2023-09-09 18:01:41,1300.0,debit_card,payment,instant transfer,u005,u007
14,2023-09-09 18:02:40,1300.0,moneyfund,payment,O2O,u007,u011
15,2023-09-09 18:05:58,599.0,moneyfund,payment,tangible goods trade,u006,u013
16,2023-09-09 18:08:46,1300.0,moneyfund,payment,tangible goods trade,u011,u005
17,2023-09-09 19:43:01,10000.0,moneyfund,payment,instant transfer,u000,u019
18,2023-09-09 21:40:42,613.0,balance,payment,instant transfer,u009,u005
19,2023-09-09 21:41:29,2080.0,balance,payment,tangible goods trade,u018,u007
20,2023-09-09 23:20:29,3000.0,moneyfund,payment,O2O,u015,u017
21,2023-09-09 23:22:34,2930.0,other,payment,O2O,u015,u017
22,2023-09-09 23:47:37,4980.0,credit_card,payment,instant transfer,u020,u016
