index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 15:15:46,7000.0,moneyfund,payment,transfer to account,u006,u007
1,2023-09-04 16:25:35,3100.0,balance,payment,instant transfer,u006,u000
2,2023-09-04 16:31:36,3100.0,debit_card,payment,transfer to account,u000,u011
3,2023-09-04 16:31:44,3100.0,debit_card,payment,tangible goods trade,u011,u006
4,2023-09-04 17:21:07,3000.0,balance,payment,transfer to account,u005,u009
5,2023-09-04 17:21:27,2200.0,debit_card,payment,transfer to account,u005,u003
6,2023-09-04 19:44:00,2700.0,moneyfund,payment,instant transfer,u006,u001
7,2023-09-04 19:44:52,2700.0,moneyfund,payment,instant transfer,u001,u002
8,2023-09-04 19:48:54,2700.0,balance,payment,transfer to account,u002,u006
9,2023-09-04 20:02:13,2357.0,moneyfund,payment,transfer to account,u009,u005
10,2023-09-04 20:36:01,1000.0,moneyfund,payment,transfer to account,u002,u008
11,2023-09-04 21:12:35,1366.0,moneyfund,payment,transfer to account,u007,u006
12,2023-09-04 22:09:26,5000.0,moneyfund,payment,transfer to account,u010,u003
13,2023-09-04 22:51:12,988.0,balance,payment,instant transfer,u012,u007
14,2023-09-04 22:59:52,2000.0,moneyfund,payment,instant transfer,u003,u010
15,2023-09-04 23:30:48,980.0,alicredit,payment,instant transfer,u012,u004
