index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-05 19:04:10,5400.0,balance,payment,transfer to account,u001,u004
1,2023-09-05 19:07:58,3900.0,credit_card,payment,instant transfer,u006,u008
2,2023-09-05 19:08:38,3900.0,credit_card,payment,instant transfer,u008,u007
3,2023-09-05 19:08:42,3900.0,balance,payment,O2O,u007,u006
4,2023-09-05 19:12:38,1100.0,moneyfund,payment,transfer to account,u014,u007
5,2023-09-05 20:30:53,5000.0,debit_card,payment,instant transfer,u013,u011
6,2023-09-05 20:32:17,50000.0,balance,transfer to card,others,u003,u007
7,2023-09-05 22:20:02,3000.0,debit_card,payment,O2O,u012,u009
8,2023-09-05 23:10:28,3000.0,moneyfund,payment,transfer to account,u006,u010
9,2023-09-05 23:11:51,8000.0,debit_card,payment,instant transfer,u015,u007
10,2023-09-05 23:13:34,8000.0,balance,payment,O2O,u007,u005
11,2023-09-05 23:17:30,8000.0,moneyfund,payment,O2O,u005,u015
12,2023-09-05 23:18:08,839.0,debit_card,payment,O2O,u002,u010
13,2023-09-05 23:50:33,1000.0,debit_card,payment,instant transfer,u008,u000
