index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 15:29:34,1000.0,balance,transfer to card,others,u017,u023
1,2023-09-08 15:29:54,500.0,other,transfer to card,others,u017,u004
2,2023-09-08 16:13:13,588.0,debit_card,payment,instant transfer,u017,u026
3,2023-09-08 17:48:25,7800.0,debit_card,payment,instant transfer,u021,u018
4,2023-09-08 17:50:53,7800.0,debit_card,payment,tangible goods trade,u018,u020
5,2023-09-08 17:55:12,7800.0,moneyfund,payment,instant transfer,u020,u021
6,2023-09-08 18:19:25,1155.0,moneyfund,payment,instant transfer,u002,u001
7,2023-09-08 18:22:51,599.0,debit_card,payment,instant transfer,u002,u021
8,2023-09-08 20:37:46,1001.0,debit_card,transfer to card,transfer to card,u004,u005
9,2023-09-08 20:38:37,1620.0,balance,transfer to card,transfer to card,u004,u005
10,2023-09-08 20:39:14,1824.82,moneyfund,transfer to card,transfer to card,u004,u005
11,2023-09-08 20:39:53,1001.0,debit_card,transfer to card,transfer to card,u004,u000
12,2023-09-08 20:41:42,1000.0,debit_card,payment,transfer to account,u022,u016
13,2023-09-08 21:18:37,1600.0,debit_card,payment,tangible goods trade,u003,u006
14,2023-09-08 21:23:24,1300.0,debit_card,payment,tangible goods trade,u013,u006
15,2023-09-08 21:23:25,1100.0,debit_card,payment,tangible goods trade,u011,u006
16,2023-09-08 21:23:33,1300.0,debit_card,payment,tangible goods trade,u006,u024
17,2023-09-08 21:25:06,1501.5,moneyfund,transfer to card,transfer to card,u004,u017
18,2023-09-08 21:25:46,1500.0,debit_card,payment,tangible goods trade,u006,u017
19,2023-09-08 21:27:37,1200.0,debit_card,payment,tangible goods trade,u006,u009
20,2023-09-08 21:37:18,1530.0,balance,payment,instant transfer,u027,u019
21,2023-09-08 21:49:49,10000.0,balance,transfer to card,others,u007,u004
22,2023-09-08 21:51:05,19932.0,balance,transfer to card,others,u007,u004
23,2023-09-08 21:51:06,5000.0,balance,transfer to card,others,u007,u004
24,2023-09-08 21:51:34,20000.0,balance,transfer to card,others,u007,u014
25,2023-09-08 22:06:36,1000.0,balance,payment,instant transfer,u004,u014
26,2023-09-08 22:08:17,498.0,moneyfund,payment,credit payment,u006,u027
27,2023-09-08 22:23:09,600.0,debit_card,payment,transfer to account,u021,u016
28,2023-09-08 22:35:10,1567.0,moneyfund,payment,instant transfer,u002,u001
29,2023-09-08 22:36:28,699.0,moneyfund,payment,instant transfer,u014,u015
30,2023-09-08 22:54:43,2155.0,balance,transfer to card,others,u025,u019
31,2023-09-08 22:55:03,5000.0,moneyfund,payment,transfer to account,u012,u008
32,2023-09-08 22:57:52,1000.0,balance,payment,transfer to account,u021,u022
33,2023-09-08 23:52:56,1499.0,moneyfund,payment,instant transfer,u005,u000
34,2023-09-08 23:53:17,2460.0,moneyfund,payment,tangible goods trade,u010,u019
