index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-02 10:06:13,500.0,moneyfund,payment,transfer to account,u003,u010
1,2023-09-02 10:46:14,10000.0,balance,payment,transfer to account,u004,u000
2,2023-09-02 12:58:24,498.0,alicredit,payment,instant transfer,u012,u014
3,2023-09-02 14:55:27,529.53,balance,transfer to card,transfer to card,u010,u007
4,2023-09-02 16:32:57,1536.0,debit_card,payment,instant transfer,u000,u004
5,2023-09-02 16:35:27,5600.0,alicredit,payment,instant transfer,u011,u002
6,2023-09-02 16:39:48,5600.0,debit_card,payment,instant transfer,u002,u012
7,2023-09-02 16:40:58,850.0,credit_card,payment,instant transfer,u019,u017
8,2023-09-02 16:42:27,5600.0,debit_card,payment,instant transfer,u012,u011
9,2023-09-02 20:59:19,500.0,debit_card,payment,transfer to account,u009,u005
10,2023-09-02 21:33:17,648.0,debit_card,payment,instant transfer,u018,u016
11,2023-09-02 22:22:27,1630.0,moneyfund,payment,transfer to account,u015,u013
12,2023-09-02 22:30:27,1999.99,debit_card,payment,transfer to account,u015,u013
13,2023-09-02 22:37:33,500.0,balance,payment,transfer to account,u001,u004
14,2023-09-02 22:42:32,2000.0,balance,payment,transfer to account,u020,u014
15,2023-09-02 22:53:08,984.0,credit_card,payment,O2O,u008,u002
16,2023-09-02 22:56:21,1000.0,debit_card,payment,O2O,u008,u021
17,2023-09-02 23:03:24,1000.0,balance,payment,transfer to account,u020,u012
18,2023-09-02 23:47:18,499.95,debit_card,payment,instant transfer,u001,u006
19,2023-09-02 23:47:22,1199.0,debit_card,payment,instant transfer,u007,u009
