index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 00:58:30,2000.0,debit_card,payment,instant transfer,u013,u000
1,2023-09-08 00:58:30,5100.0,,payment,instant transfer,u013,u011
2,2023-09-08 11:14:15,7500.0,balance,transfer to card,others,u004,u012
3,2023-09-08 11:14:28,5000.0,balance,transfer to card,others,u004,u006
4,2023-09-08 11:14:41,1122.0,balance,payment,credit payment,u004,u006
5,2023-09-08 13:28:19,500.0,debit_card,payment,instant transfer,u017,u009
6,2023-09-08 17:09:48,20000.0,moneyfund,payment,instant transfer,u013,u018
7,2023-09-08 17:12:19,600.0,balance,payment,tangible goods trade,u014,u016
8,2023-09-08 17:29:12,3400.0,moneyfund,transfer to card,transfer to card,u002,u001
9,2023-09-08 17:31:16,2002.0,debit_card,transfer to card,transfer to card,u002,u001
10,2023-09-08 19:14:01,8300.0,alicredit,payment,transfer to account,u010,u005
11,2023-09-08 19:15:18,8300.0,balance,payment,instant transfer,u005,u015
12,2023-09-08 19:20:15,8300.0,credit_card,payment,O2O,u015,u010
13,2023-09-08 19:58:10,1000.0,balance,transfer to card,others,u010,u003
14,2023-09-08 20:01:11,2000.0,balance,transfer to card,others,u002,u001
15,2023-09-08 20:02:35,2000.0,balance,transfer to card,others,u010,u007
16,2023-09-08 22:19:33,3579.0,balance,payment,transfer to account,u018,u011
17,2023-09-08 22:21:38,3000.0,moneyfund,payment,transfer to account,u018,u016
18,2023-09-08 22:48:51,500.0,balance,transfer to card,others,u011,u017
19,2023-09-08 22:54:33,648.0,debit_card,payment,instant transfer,u008,u010
20,2023-09-08 23:31:55,3680.0,balance,payment,transfer to account,u000,u013
