index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-08 06:11:48,813.0,balance,payment,instant transfer,u007,u016
1,2023-09-08 06:38:56,1000.0,balance,payment,transfer to account,u009,u017
2,2023-09-08 06:53:02,1200.0,moneyfund,payment,instant transfer,u004,u019
3,2023-09-08 07:00:58,1200.0,balance,payment,transfer to account,u009,u006
4,2023-09-08 11:59:29,1991.98,balance,payment,transfer to account,u005,u002
5,2023-09-08 12:22:30,1900.0,balance,payment,transfer to account,u005,u002
6,2023-09-08 16:40:53,780.0,balance,payment,tangible goods trade,u012,u011
7,2023-09-08 16:58:53,1000.0,debit_card,payment,instant transfer,u010,u001
8,2023-09-08 19:33:33,1540.0,balance,payment,instant transfer,u011,u013
9,2023-09-08 20:21:13,500.0,moneyfund,payment,instant transfer,u008,u001
10,2023-09-08 20:34:38,1000.0,credit_card,payment,instant transfer,u017,u009
11,2023-09-08 20:46:52,5800.0,balance,payment,O2O,u005,u015
12,2023-09-08 20:49:59,5800.0,moneyfund,payment,O2O,u015,u014
13,2023-09-08 20:50:01,499.97,debit_card,payment,instant transfer,u000,u010
14,2023-09-08 20:52:40,5800.0,balance,payment,O2O,u014,u005
15,2023-09-08 21:21:33,10000.0,moneyfund,payment,instant transfer,u013,u006
16,2023-09-08 21:44:08,1097.0,balance,payment,instant transfer,u019,u004
17,2023-09-08 22:07:40,676.0,debit_card,payment,transfer to account,u001,u012
18,2023-09-08 22:23:46,1162.0,moneyfund,payment,O2O,u003,u011
19,2023-09-08 22:29:14,4950.0,balance,payment,transfer to account,u008,u013
20,2023-09-08 23:58:32,1000.0,moneyfund,payment,transfer to account,u018,u001
