index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-04 12:17:48,11735.0,moneyfund,payment,instant transfer,u006,u007
1,2023-09-04 12:47:10,50000.0,balance,transfer to card,others,u003,u016
2,2023-09-04 15:35:30,4000.0,balance,transfer to card,others,u013,u022
3,2023-09-04 15:35:30,1500.0,other,transfer to card,others,u013,u005
4,2023-09-04 15:36:22,1000.0,balance,transfer to card,others,u013,u002
5,2023-09-04 17:58:14,1000.0,balance,payment,transfer to account,u009,u020
6,2023-09-04 19:13:36,1900.0,moneyfund,payment,transfer to account,u019,u008
7,2023-09-04 19:13:50,1900.0,debit_card,payment,transfer to account,u008,u021
8,2023-09-04 19:29:01,498.0,debit_card,payment,instant transfer,u022,u013
9,2023-09-04 19:33:20,518.0,debit_card,payment,instant transfer,u022,u001
10,2023-09-04 20:04:58,560.0,moneyfund,payment,O2O,u018,u000
11,2023-09-04 20:41:58,560.0,credit_card,payment,instant transfer,u009,u016
12,2023-09-04 21:10:25,2000.0,debit_card,payment,transfer to account,u007,u004
13,2023-09-04 21:59:23,524.0,moneyfund,payment,tangible goods trade,u001,u002
14,2023-09-04 22:02:02,2080.0,moneyfund,payment,tangible goods trade,u001,u005
15,2023-09-04 22:13:00,500.5,balance,transfer to card,transfer to card,u015,u004
16,2023-09-04 22:15:11,1000.0,moneyfund,transfer to card,transfer to card,u015,u006
17,2023-09-04 22:16:39,9700.0,moneyfund,payment,O2O,u007,u012
18,2023-09-04 22:19:00,9700.0,kt,payment,transfer to account,u012,u014
19,2023-09-04 22:19:02,9700.0,moneyfund,payment,instant transfer,u014,u007
20,2023-09-04 22:31:27,1280.0,moneyfund,payment,tangible goods trade,u011,u010
21,2023-09-04 22:33:41,500.5,balance,transfer to card,transfer to card,u015,u007
22,2023-09-04 22:38:08,1280.0,debit_card,payment,tangible goods trade,u011,u010
23,2023-09-04 23:18:03,1000.0,debit_card,payment,transfer to account,u017,u020
24,2023-09-04 23:39:49,900.0,moneyfund,payment,instant transfer,u019,u008
25,2023-09-04 23:56:45,1999.0,debit_card,payment,instant transfer,u010,u011
26,2023-09-04 23:57:05,1399.0,alicredit,payment,instant transfer,u019,u015
27,2023-09-04 23:57:59,700.0,moneyfund,payment,instant transfer,u010,u011
