index,gmt_occur,amt,fund_channel,event_name,scene,user_id,opposite_user_id
0,2023-09-10 17:06:31,738.74,balance,transfer to card,others,u014,u016
1,2023-09-10 17:06:32,13000.0,balance,transfer to card,others,u014,u017
2,2023-09-10 17:07:13,800.0,balance,transfer to card,others,u014,u017
3,2023-09-10 17:21:23,5005.0,moneyfund,transfer to card,transfer to card,u008,u010
4,2023-09-10 17:28:34,1600.0,debit_card,payment,instant transfer,u005,u006
5,2023-09-10 17:30:03,1600.0,balance,payment,transfer to account,u006,u009
6,2023-09-10 17:32:23,1600.0,credit_card,payment,transfer to account,u009,u005
7,2023-09-10 18:25:04,5000.0,balance,transfer to card,others,u014,u012
8,2023-09-10 20:54:16,20000.0,balance,transfer to card,others,u001,u005
9,2023-09-10 20:55:48,2000.0,balance,transfer to card,others,u001,u005
10,2023-09-10 21:41:14,10000.0,balance,payment,instant transfer,u016,u014
11,2023-09-10 21:43:04,1590.0,credit_card,payment,O2O,u017,u011
12,2023-09-10 21:47:09,500.0,debit_card,payment,transfer to account,u002,u007
13,2023-09-10 21:59:21,1000.0,alicredit,payment,instant transfer,u000,u013
14,2023-09-10 22:01:28,1100.0,moneyfund,payment,instant transfer,u005,u004
15,2023-09-10 22:02:02,1100.0,moneyfund,payment,transfer to account,u004,u015
16,2023-09-10 22:02:35,1100.0,balance,payment,O2O,u015,u005
17,2023-09-10 22:06:40,1170.0,other,payment,instant transfer,u011,u003
18,2023-09-10 22:13:12,3000.0,moneyfund,payment,instant transfer,u011,u017
19,2023-09-10 22:20:21,2300.0,debit_card,payment,instant transfer,u000,u016
